time pqtype landmarkid shapes iter0 iter1 iter2 iter3 iter4 iter5 iter6 iter7 iter8 iter9 iter10
0.0	pos1	1	1	1.8793852415718169	1.8793852415718169	1.8793852415718169	1.8793852415718169	1.8793852415718169	1.8793852415718169	1.8793852415718169	1.8793852415718169	1.8793852415718169	1.8793852415718169	1.8793852415718169
0.0	pos2	1	1	0.3420201433256687	0.3420201433256687	0.3420201433256687	0.3420201433256687	0.3420201433256687	0.3420201433256687	0.3420201433256687	0.3420201433256687	0.3420201433256687	0.3420201433256687	0.3420201433256687
0.0	mom1	1	1	0.0	-0.1047716618113711	-0.031116154240406882	-0.2445156579158157	-0.16529158487992074	0.6269032787615487	0.8763680238176776	1.3065294642899812	1.3649409743107748	1.7893919225734498	1.7570761650248978
0.0	mom2	1	1	0.0	0.04521400236249162	-0.09877488714097146	-0.5649371239031596	-0.6961161975173545	-0.853204677624503	-0.5547009924443277	-0.2786261468106299	-0.08358144465998536	-0.16755672262256	-0.26110893543955743
0.0	pos1	2	1	1.532088886237956	1.532088886237956	1.532088886237956	1.532088886237956	1.532088886237956	1.532088886237956	1.532088886237956	1.532088886237956	1.532088886237956	1.532088886237956	1.532088886237956
0.0	pos2	2	1	0.6427876096865393	0.6427876096865393	0.6427876096865393	0.6427876096865393	0.6427876096865393	0.6427876096865393	0.6427876096865393	0.6427876096865393	0.6427876096865393	0.6427876096865393	0.6427876096865393
0.0	mom1	2	1	0.0	0.11345037447003035	0.5004711741462158	0.3880746265617199	-0.035076637151263634	-0.23741039923257717	0.3871944631159859	0.34863439239772914	0.22906498957444293	0.08033315152353926	0.6586485100281373
0.0	mom2	2	1	0.0	0.10448678051657778	0.4870992738232236	0.8845174364112864	0.17960720205431124	0.7900341313957305	1.1536998411629642	1.6160907251853818	2.2448916149903697	2.186006983580937	2.565235227709483
0.0	pos1	3	1	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002
0.0	pos2	3	1	0.8660254037844386	0.8660254037844386	0.8660254037844386	0.8660254037844386	0.8660254037844386	0.8660254037844386	0.8660254037844386	0.8660254037844386	0.8660254037844386	0.8660254037844386	0.8660254037844386
