time pqtype landmarkid shapes iter0 iter1 iter2 iter3 iter4 iter5 iter6 iter7 iter8 iter9 iter10 iter11 iter12 iter13 iter14 iter15 iter16 iter17 iter18 iter19 iter20 iter21 iter22 iter23 iter24 iter25 iter26 iter27 iter28 iter29 iter30 iter31 iter32 iter33 iter34 iter35 iter36 iter37 iter38 iter39 iter40 iter41 iter42 iter43 iter44 iter45 iter46 iter47 iter48 iter49 iter50
0.0	pos1	1	1	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
0.0	mom1	1	1	0.0	0.4035734619139598	0.02205092849972501	0.3746522248358116	1.06744743040685	1.6367930958554835	2.580927664293733	2.276783664387664	2.6872803970615706	2.8635925596972434	3.2511475457957437	3.0928291433692277	3.1355081750133342	2.958573160014138	3.4208974396469167	3.543362819833616	3.358310474436	2.767939872804126	3.2701253194020214	3.3749513478318156	3.6206282404632804	3.929143692251393	4.266358184364349	4.725583610209268	4.795831015940854	4.793577679899226	4.78917778849482	4.812322324571138	5.201972329990925	5.161859946817988	5.04730867115183	5.399009570541379	5.384699833375076	5.7477090385058895	6.1756899545286785	6.0542833492508885	5.588708223754152	5.781132635879288	5.6453335582073265	5.274093713274603	5.242246089945732	5.1847876166288716	5.365619221575641	4.819197921150934	4.5085845864820495	4.635179834097317	5.098005440076032	5.531649213233839	5.317299086896465	4.951546245586512	5.11811127739134
0.0	pos1	2	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.0	mom1	2	1	0.0	0.8273834894135537	0.8896932175340581	1.0445125967128128	1.6116684157350112	2.2388889934572713	2.533453606015542	3.0242634953703647	2.9623716441129893	3.156217888787767	3.298796824860767	3.6629257864732088	4.004850675277099	4.44440378436763	4.08405194911393	4.574716379789631	4.843439289260378	4.809964464168391	4.981042216758718	4.735779116381697	4.7223575147366645	5.068024686488571	5.17667913641083	5.007360053489571	4.631111447129897	4.6042132982606985	4.531502222179921	4.440144776189822	5.199344399257485	5.478229849399067	5.624161276230702	5.649869242566208	6.042404825025152	6.080189367418436	6.150855443439161	5.820753774271682	5.497326167837169	5.021347908073824	5.377359874657332	5.631411159907986	5.467809733847582	5.5804070999908575	5.925432917243617	6.064778263427628	5.305759615006683	4.740207298728795	4.438860973997676	3.825633695630699	4.1940517516720925	4.165818855116236	4.4679122068582755
0.0	pos1	3	1	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
0.0	mom1	3	1	0.0	0.4817197290217749	0.933443191805059	0.7399996269778346	1.0249833728581084	0.6760115609828615	1.0924622105065271	1.0469180992234652	1.5225129754511992	1.1351028982251745	0.9474296632217554	1.4514509759970435	1.7685128284313243	1.853727945277913	1.7162111536959266	2.030388807954586	2.1190630925144767	2.6392504742726133	2.4816041010851038	2.7994176609904504	2.869937121089258	2.861288221550072	2.8223393538536534	3.774848539444017	4.226519988935971	4.0700100554375584	3.8593447368264484	4.210982683614751	4.153996907745159	4.669111292177005	5.62379054018948	5.355764183223139	5.79839082976036	6.08342917513147	6.024337385218071	6.0510664913765355	6.107825497308534	6.12833165371045	5.766274797264037	5.974827199134558	5.956456816422113	5.839973435050158	6.070688605917674	6.358256678955269	6.630283226974331	6.373581966736905	6.446092042248238	6.4683833648333025	6.362343698223023	7.000885713375911	7.491959115223564
0.0	pos1	4	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.0	mom1	4	1	0.0	0.39090575222334956	0.5600848631638877	0.31566389672712214	0.8675765719344677	0.9306585496516042	1.2311564637076926	1.610026129506049	2.086126506991416	2.606733340916615	3.0070452238613	3.081846388498366	3.2210790084593364	3.3306053862064124	3.518410241266696	3.594766482553454	3.504138670547175	3.2168662802340173	3.571652344895892	3.6238528370643643	3.874532024691566	3.8827618068071623	4.273475952372915	4.268855574358982	4.053313572415371	3.6880121622948288	3.905864511175142	4.026036267017298	4.158368711961354	4.381585751549017	4.757565436168072	5.042290651060241	5.604449835584681	5.893644716420346	5.664789722219854	5.780182982102044	5.611847920868208	5.556226362588942	5.5578373222524124	6.252980697435869	6.154597438668697	5.834011770368992	5.293395979258908	5.32217078483616	5.623743075636445	5.699337408577891	6.453195657480659	6.901199063524311	7.5814004692383055	7.285082796227998	7.813636489932851
0.0199	pos1	1	1	0.25	0.2520525227979606	0.2505682284045799	0.25205471432233323	0.2551179094172761	0.2577212818395819	0.2616381561020082	0.2606919693011821	0.26229304423056965	0.2630986616832192	0.2647176779054511	0.2642843760026726	0.2646388343960709	0.26417150525440636	0.2658172743899846	0.2665693948339094	0.26597774829686965	0.2636107371153557	0.26570137310143077	0.2659868978741371	0.2669575567387308	0.2683716249289304	0.2697722116563885	0.27150999949802734	0.27158752675235953	0.27156386122089027	0.27150690370952535	0.2715502801911256	0.2735099421908207	0.2735011999745048	0.27312516424231065	0.27453842318181576	0.27469349460971293	0.27615900388547066	0.27790035220286813	0.2772393854844728	0.27521226301252383	0.2757217612706796	0.27537255784632186	0.27403214252107355	0.2738172430867767	0.27364905163960074	0.27455491221533634	0.2724555955861255	0.27081088415130267	0.27100976456097364	0.27268959182462277	0.2740852185071345	0.2734304061162245	0.2719603551235727	0.27278665751405556
0.0199	mom1	1	1	0.02300205379010206	0.26607717451744295	-0.13657765956441772	0.16618238490197929	0.8151589809027737	1.320447296605122	2.373337833176165	2.0868275852900053	2.4708545903058567	2.6470223816707574	3.0084444108450654	2.9796041952340304	3.0175989504986402	2.8247704793674875	3.2579664510054687	3.3431185911001524	3.169061165335816	2.764622297148814	3.231575985098152	3.5028332423854045	3.836051554665311	3.9788273066766067	4.292080217164807	4.947831760499272	5.01635219838235	4.875325251380703	5.125975434119183	5.148294654418709	5.526935988384503	5.364264742586299	5.30382797990781	5.630797481607469	5.643718624578464	6.0472496868953325	6.444324136495672	6.228026091911764	5.843867105729601	6.013521198045253	6.045682678764624	5.628530103999855	5.406529854961104	5.3520583501040395	5.517102418119118	5.062930143990638	4.780084444388192	4.902456237673659	5.336381794937446	5.628480722111066	5.32313113875739	4.982176560247249	5.008641704875833
