pos1;pos2;landmark
-27.438332000000003;1.5787510000000005;1
-14.943482;-2.363474;2
-5.254961999999999;-3.0984659999999984;3
0.6917860000000005;-3.1652859999999983;4
6.972619000000002;-2.9925099999999993;5
13.988442999999997;-2.229842999999999;6
24.278321000000005;1.578748000000001;7
14.255713999999998;5.454156000000001;8
7.306705999999998;6.255965;9
0.2908820000000034;6.523235;10
-5.121326000000003;6.523235;11
-15.210752;5.5209769999999985;12
