a;c;gamma;iterate
4.245046780878234;0.2;2.0;0
4.128780817463627;0.16695210968639274;3.091752853673051;1
4.128780817463627;0.16695210968639274;3.091752853673051;2
4.128780817463627;0.16695210968639274;3.091752853673051;3
4.128780817463627;0.16695210968639274;3.091752853673051;4
4.128780817463627;0.16695210968639274;3.091752853673051;5
4.900076192999168;0.18480015794283106;5.176030767369092;6
4.900076192999168;0.18480015794283106;5.176030767369092;7
4.577805357877868;0.20556115004749917;6.081093831168075;8
4.329809186833073;0.18890667318403087;5.880806197382681;9
4.095828546789368;0.18959722540047078;5.20071362583913;10
4.095828546789368;0.18959722540047078;5.20071362583913;11
4.095828546789368;0.18959722540047078;5.20071362583913;12
4.095828546789368;0.18959722540047078;5.20071362583913;13
4.095828546789368;0.18959722540047078;5.20071362583913;14
4.095828546789368;0.18959722540047078;5.20071362583913;15
4.095828546789368;0.18959722540047078;5.20071362583913;16
4.095828546789368;0.18959722540047078;5.20071362583913;17
3.5690410148549754;0.16365219095440303;6.180636540537185;18
3.5690410148549754;0.16365219095440303;6.180636540537185;19
3.0484927467434795;0.20300237435979185;6.43899292183497;20
2.935372408176824;0.23163959175655963;6.156679491336039;21
2.935372408176824;0.23163959175655963;6.156679491336039;22
3.0040950572565537;0.19439969344221364;8.271449622084445;23
3.0040950572565537;0.19439969344221364;8.271449622084445;24
3.3113447796556654;0.21198692464845112;7.635899162189641;25
2.9806065915668047;0.22427904441727675;9.196366990145988;26
2.9806065915668047;0.22427904441727675;9.196366990145988;27
3.0192619192676915;0.2689560422632272;11.943474470311305;28
2.863666489446806;0.3065619881035096;15.852983651827234;29
2.863666489446806;0.3065619881035096;15.852983651827234;30
2.863666489446806;0.3065619881035096;15.852983651827234;31
2.863666489446806;0.3065619881035096;15.852983651827234;32
2.863666489446806;0.3065619881035096;15.852983651827234;33
2.422891038386599;0.312800135330938;22.976467011400466;34
2.3920480542265903;0.33173550431815235;22.029307469629508;35
2.3920480542265903;0.33173550431815235;22.029307469629508;36
2.49802013705696;0.3122989533922951;34.21284358857467;37
2.49802013705696;0.3122989533922951;34.21284358857467;38
2.49802013705696;0.3122989533922951;34.21284358857467;39
2.7437509906303097;0.3379874703327441;34.3586987450879;40
2.739885731880042;0.3133259791390996;36.649044506761335;41
2.505788095329895;0.325695626051173;34.328599737171274;42
2.505788095329895;0.325695626051173;34.328599737171274;43
2.505788095329895;0.325695626051173;34.328599737171274;44
2.505788095329895;0.325695626051173;34.328599737171274;45
2.1817400777917273;0.30780906802683544;34.37555711297727;46
2.009316112195914;0.33735877808723025;39.588762994074216;47
2.009316112195914;0.33735877808723025;39.588762994074216;48
2.009316112195914;0.33735877808723025;39.588762994074216;49
1.8543291041386958;0.36635251433443633;33.929037573278585;50
1.8543291041386958;0.36635251433443633;33.929037573278585;51
1.6991013624688045;0.36376224328451545;36.400976255952344;52
1.6991013624688045;0.36376224328451545;36.400976255952344;53
1.6991013624688045;0.36376224328451545;36.400976255952344;54
1.6991013624688045;0.36376224328451545;36.400976255952344;55
1.6991013624688045;0.36376224328451545;36.400976255952344;56
1.6597892351795864;0.4159323091725699;38.575746409965504;57
1.6481752723660346;0.44823775090777546;33.98668627625056;58
1.4637265446049967;0.4845370540937946;27.123620979361668;59
1.4637743881744956;0.4389515835665103;26.433708233128158;60
1.5821810897150552;0.4554980556408686;22.230596234718824;61
1.5821810897150552;0.4554980556408686;22.230596234718824;62
1.5821810897150552;0.4554980556408686;22.230596234718824;63
1.5821810897150552;0.4554980556408686;22.230596234718824;64
1.2854539587162668;0.4639095188727272;20.98960885188197;65
1.2854539587162668;0.4639095188727272;20.98960885188197;66
1.2950510066365193;0.46234359875013975;20.11636529822887;67
1.2950510066365193;0.46234359875013975;20.11636529822887;68
1.374888395853881;0.4744789223954972;17.87881777189205;69
1.374888395853881;0.4744789223954972;17.87881777189205;70
1.3971335139203427;0.509320204086313;17.857640288813933;71
1.3971335139203427;0.509320204086313;17.857640288813933;72
1.3971335139203427;0.509320204086313;17.857640288813933;73
1.40401846440274;0.5354879373522733;18.289878007682674;74
1.2538661664477226;0.5569177418831193;20.21064265491018;75
1.2538661664477226;0.5569177418831193;20.21064265491018;76
1.277865408679395;0.5632355695551434;19.145912102680526;77
1.4446458391010184;0.558410797734699;19.006730116450566;78
1.4571925460366768;0.5517468496752386;21.667100141470105;79
1.4264781087723912;0.568047891004147;19.585987923816667;80
1.4264781087723912;0.568047891004147;19.585987923816667;81
1.5122183050672562;0.5332773535582108;19.287586620543;82
1.846760259436412;0.5450579688611189;20.66512020176092;83
1.8767130244221655;0.44491102819827266;24.024698974826713;84
1.6701602009806877;0.4555430013096317;25.757817444779803;85
1.810305011652965;0.4447042219926679;27.801820659474163;86
1.864118583391411;0.4209725700769669;26.79959140678445;87
1.864118583391411;0.4209725700769669;26.79959140678445;88
1.864118583391411;0.4209725700769669;26.79959140678445;89
1.9348545547262566;0.3902178050559496;31.572917236530458;90
1.9348545547262566;0.3902178050559496;31.572917236530458;91
1.9348545547262566;0.3902178050559496;31.572917236530458;92
1.6965635135915158;0.3623156351650213;40.701301634087855;93
1.6965635135915158;0.3623156351650213;40.701301634087855;94
1.7410893040598723;0.32989821227349825;38.62310868057565;95
1.673886867729567;0.3137888358140727;35.259756579522424;96
1.673886867729567;0.3137888358140727;35.259756579522424;97
1.4554572952557627;0.370269624551622;31.123325460011774;98
1.4054137057695788;0.3939576212749733;26.24915542345591;99
1.4054137057695788;0.3939576212749733;26.24915542345591;100
1.4054137057695788;0.3939576212749733;26.24915542345591;101
1.2668649011484734;0.4292515116485711;23.003815821325073;102
1.2668649011484734;0.4292515116485711;23.003815821325073;103
