a;gamma;iterate
0.19427437153830143;0.5773502691896258;54
0.19427437153830143;0.5773502691896258;55
0.18212952424816184;0.5773502691896258;56
0.16840472153518118;0.5773502691896258;57
0.16904207633009793;0.5773502691896258;58
0.15698844346029378;0.5773502691896258;59
0.16844666078041745;0.5773502691896258;60
0.18691115794912064;0.5773502691896258;61
0.18691115794912064;0.5773502691896258;62
0.20576617951465434;0.5773502691896258;63
0.1968712028969642;0.5773502691896258;64
0.17369586282908497;0.5773502691896258;65
0.14027956038728098;0.5773502691896258;66
0.14027956038728098;0.5773502691896258;67
0.1412883529540837;0.5773502691896258;68
0.13204235005806272;0.5773502691896258;69
0.1460445686773391;0.5773502691896258;70
0.17254481837143265;0.5773502691896258;71
0.1881059856927989;0.5773502691896258;72
0.20640363749016563;0.5773502691896258;73
0.18956358894101544;0.5773502691896258;74
0.2192828019499192;0.5773502691896258;75
0.1934543232292903;0.5773502691896258;76
0.1934543232292903;0.5773502691896258;77
0.1934543232292903;0.5773502691896258;78
0.1723534788447447;0.5773502691896258;79
0.16157201966413443;0.5773502691896258;80
0.16157201966413443;0.5773502691896258;81
0.16917701580111552;0.5773502691896258;82
0.15879563721970316;0.5773502691896258;83
0.1480471882081498;0.5773502691896258;84
0.13356492821098895;0.5773502691896258;85
0.12764018408916872;0.5773502691896258;86
0.11879217025674545;0.5773502691896258;87
0.12157763262911897;0.5773502691896258;88
0.11427546925869714;0.5773502691896258;89
0.11537369775339873;0.5773502691896258;90
0.10902607552716097;0.5773502691896258;91
0.10902607552716097;0.5773502691896258;92
0.10892709549481787;0.5773502691896258;93
0.10892709549481787;0.5773502691896258;94
0.10029608199916165;0.5773502691896258;95
0.10985680256628717;0.5773502691896258;96
0.10903299071531217;0.5773502691896258;97
0.10609252890552356;0.5773502691896258;98
0.10784117834993236;0.5773502691896258;99
0.1122006371643185;0.5773502691896258;100
0.11629506958610768;0.5773502691896258;101
0.12134067153809623;0.5773502691896258;102
0.1337290126591744;0.5773502691896258;103
0.11422768920828684;0.5773502691896258;104
0.11422768920828684;0.5773502691896258;105
0.1153533145833147;0.5773502691896258;106
0.1091060802930303;0.5773502691896258;107
0.11984702925109957;0.5773502691896258;108
0.12172777218080846;0.5773502691896258;109
0.1077488404532339;0.5773502691896258;110
0.10937843975076567;0.5773502691896258;111
0.10937843975076567;0.5773502691896258;112
0.10309254184683679;0.5773502691896258;113
0.10309254184683679;0.5773502691896258;114
0.10309254184683679;0.5773502691896258;115
0.10309254184683679;0.5773502691896258;116
0.10202705421221127;0.5773502691896258;117
0.11305893871057808;0.5773502691896258;118
0.11932672073740681;0.5773502691896258;119
0.11637798257864328;0.5773502691896258;120
0.10340936186430502;0.5773502691896258;121
0.10340936186430502;0.5773502691896258;122
0.10340936186430502;0.5773502691896258;123
0.1081518915298859;0.5773502691896258;124
0.11840923582412961;0.5773502691896258;125
0.12491120973814229;0.5773502691896258;126
0.12547029411367944;0.5773502691896258;127
0.132690999651081;0.5773502691896258;128
0.1289576850987729;0.5773502691896258;129
0.1441090724500637;0.5773502691896258;130
0.1441090724500637;0.5773502691896258;131
0.15475920908589189;0.5773502691896258;132
0.1705435060742157;0.5773502691896258;133
0.1705435060742157;0.5773502691896258;134
0.14880502560874553;0.5773502691896258;135
0.14970003890115963;0.5773502691896258;136
0.15970869756801392;0.5773502691896258;137
0.17340512647194878;0.5773502691896258;138
0.14829846508879505;0.5773502691896258;139
0.16755509150532258;0.5773502691896258;140
0.1603118428517654;0.5773502691896258;141
0.1684878880661501;0.5773502691896258;142
0.16168268758671434;0.5773502691896258;143
0.16056492841062353;0.5773502691896258;144
0.14921050986569334;0.5773502691896258;145
0.13630362298319595;0.5773502691896258;146
0.13630362298319595;0.5773502691896258;147
0.12978878611120775;0.5773502691896258;148
0.13748132946967448;0.5773502691896258;149
0.13706611066160668;0.5773502691896258;150
0.14347409713414538;0.5773502691896258;151
0.13915357814557475;0.5773502691896258;152
0.1353234382790794;0.5773502691896258;153
0.12211625631371069;0.5773502691896258;154
0.1081250993951622;0.5773502691896258;155
0.1081250993951622;0.5773502691896258;156
0.10284070268025115;0.5773502691896258;157
0.10208076511243046;0.5773502691896258;158
0.11074728894594768;0.5773502691896258;159
0.11074728894594768;0.5773502691896258;160
0.1286939944512458;0.5773502691896258;161
0.14160694996659903;0.5773502691896258;162
0.1446341528696626;0.5773502691896258;163
0.1297661021986907;0.5773502691896258;164
0.1297661021986907;0.5773502691896258;165
0.12836280375168935;0.5773502691896258;166
0.13249632332915873;0.5773502691896258;167
0.14182058364749348;0.5773502691896258;168
0.16772034211056605;0.5773502691896258;169
0.16649884771526022;0.5773502691896258;170
0.16649884771526022;0.5773502691896258;171
0.16649884771526022;0.5773502691896258;172
0.17157410882812713;0.5773502691896258;173
0.16500554239632212;0.5773502691896258;174
0.15283736671209416;0.5773502691896258;175
0.1295085398353071;0.5773502691896258;176
0.14363591842329504;0.5773502691896258;177
0.13991156850235564;0.5773502691896258;178
0.12535109976863618;0.5773502691896258;179
0.13284870744886487;0.5773502691896258;180
0.1196490399163482;0.5773502691896258;181
0.11141870571952349;0.5773502691896258;182
0.11141870571952349;0.5773502691896258;183
0.11141870571952349;0.5773502691896258;184
0.11141870571952349;0.5773502691896258;185
0.11141870571952349;0.5773502691896258;186
0.11223355297443198;0.5773502691896258;187
0.11223355297443198;0.5773502691896258;188
0.10802049388409181;0.5773502691896258;189
0.10802049388409181;0.5773502691896258;190
0.12181965787936616;0.5773502691896258;191
0.13035946348910654;0.5773502691896258;192
0.1423083792578731;0.5773502691896258;193
0.15093640594313845;0.5773502691896258;194
0.15093640594313845;0.5773502691896258;195
0.17119414267189925;0.5773502691896258;196
0.17119414267189925;0.5773502691896258;197
0.15424872741849646;0.5773502691896258;198
0.13847224236864208;0.5773502691896258;199
0.12553065559763163;0.5773502691896258;200
0.14506364304256675;0.5773502691896258;201
0.1403687755808989;0.5773502691896258;202
0.1300918115946675;0.5773502691896258;203
0.1251713681536672;0.5773502691896258;204
0.10054600340260268;0.5773502691896258;205
0.10054600340260268;0.5773502691896258;206
0.10293015663101564;0.5773502691896258;207
0.10293015663101564;0.5773502691896258;208
0.10690259551837443;0.5773502691896258;209
0.10690259551837443;0.5773502691896258;210
0.10690259551837443;0.5773502691896258;211
0.10690259551837443;0.5773502691896258;212
0.10298484919741052;0.5773502691896258;213
0.10298484919741052;0.5773502691896258;214
0.10807628577520721;0.5773502691896258;215
0.10807628577520721;0.5773502691896258;216
0.10807628577520721;0.5773502691896258;217
0.10807628577520721;0.5773502691896258;218
0.12961461324674184;0.5773502691896258;219
0.13904947677487806;0.5773502691896258;220
0.1412354984266073;0.5773502691896258;221
0.13416961898666335;0.5773502691896258;222
0.14553612573308322;0.5773502691896258;223
0.1381003311613274;0.5773502691896258;224
0.1381003311613274;0.5773502691896258;225
0.12290423926038108;0.5773502691896258;226
0.12094388734743805;0.5773502691896258;227
0.13462649364298365;0.5773502691896258;228
0.13462649364298365;0.5773502691896258;229
0.1529750061770103;0.5773502691896258;230
0.15413160367051398;0.5773502691896258;231
0.14086806443587271;0.5773502691896258;232
0.13428386975791437;0.5773502691896258;233
0.13669178422886386;0.5773502691896258;234
0.12605158177260214;0.5773502691896258;235
0.10578825171519461;0.5773502691896258;236
0.10296321711475098;0.5773502691896258;237
0.10296321711475098;0.5773502691896258;238
0.10296321711475098;0.5773502691896258;239
0.10296321711475098;0.5773502691896258;240
0.10296321711475098;0.5773502691896258;241
0.10239328559529365;0.5773502691896258;242
0.1213580918307471;0.5773502691896258;243
0.1394652555819845;0.5773502691896258;244
0.1394652555819845;0.5773502691896258;245
0.1394652555819845;0.5773502691896258;246
0.13720636561098443;0.5773502691896258;247
0.13720636561098443;0.5773502691896258;248
0.15047043660839135;0.5773502691896258;249
0.1439004043719233;0.5773502691896258;250
0.1439004043719233;0.5773502691896258;251
0.13525816386462303;0.5773502691896258;252
0.13677470128487393;0.5773502691896258;253
0.1388283317678245;0.5773502691896258;254
0.1380685403952479;0.5773502691896258;255
0.1380685403952479;0.5773502691896258;256
0.1355273151825476;0.5773502691896258;257
0.1301014837131669;0.5773502691896258;258
0.12346149056493073;0.5773502691896258;259
0.12346149056493073;0.5773502691896258;260
0.12352842889489166;0.5773502691896258;261
0.12323398211979993;0.5773502691896258;262
0.12323398211979993;0.5773502691896258;263
0.14010774809625848;0.5773502691896258;264
0.13426903732271422;0.5773502691896258;265
0.14845532304968773;0.5773502691896258;266
0.15986341346419322;0.5773502691896258;267
0.14674744946758023;0.5773502691896258;268
0.12883687775686445;0.5773502691896258;269
0.12883687775686445;0.5773502691896258;270
0.14171318436168304;0.5773502691896258;271
0.12910643844460096;0.5773502691896258;272
0.13665276879597502;0.5773502691896258;273
0.12979243156156067;0.5773502691896258;274
0.11858191887347168;0.5773502691896258;275
0.11858191887347168;0.5773502691896258;276
0.12993279908000072;0.5773502691896258;277
0.12993279908000072;0.5773502691896258;278
0.13719466115671156;0.5773502691896258;279
0.1524756963837019;0.5773502691896258;280
0.1428008355862345;0.5773502691896258;281
0.15525727707734724;0.5773502691896258;282
0.15525727707734724;0.5773502691896258;283
0.1369730255021011;0.5773502691896258;284
0.14123706084217708;0.5773502691896258;285
0.13546792815715894;0.5773502691896258;286
0.14314905552506055;0.5773502691896258;287
0.15037066550399267;0.5773502691896258;288
0.139970164086673;0.5773502691896258;289
0.14298545544842742;0.5773502691896258;290
0.1379699786317363;0.5773502691896258;291
0.14695456977553806;0.5773502691896258;292
0.14695456977553806;0.5773502691896258;293
0.13508345807053482;0.5773502691896258;294
0.15413251671903838;0.5773502691896258;295
0.1451060920505608;0.5773502691896258;296
0.13421884909522866;0.5773502691896258;297
0.14439994583893975;0.5773502691896258;298
0.14327329640189507;0.5773502691896258;299
0.15081638383509074;0.5773502691896258;300
0.15251920863166535;0.5773502691896258;301
0.14659277645190835;0.5773502691896258;302
0.1330219214640289;0.5773502691896258;303
0.11618211096279427;0.5773502691896258;304
0.11887571669052478;0.5773502691896258;305
0.11887571669052478;0.5773502691896258;306
0.10680022417095877;0.5773502691896258;307
0.11433163171916996;0.5773502691896258;308
0.11433163171916996;0.5773502691896258;309
0.12660120674926617;0.5773502691896258;310
0.11314712996792314;0.5773502691896258;311
0.10855451405846196;0.5773502691896258;312
0.11925594023685973;0.5773502691896258;313
0.10454006379383389;0.5773502691896258;314
0.10003853488470724;0.5773502691896258;315
0.1059662105590526;0.5773502691896258;316
0.10187139801282959;0.5773502691896258;317
0.10795254417099669;0.5773502691896258;318
0.11639042837606214;0.5773502691896258;319
0.13344078026911246;0.5773502691896258;320
0.1309414094416291;0.5773502691896258;321
0.1346252051799362;0.5773502691896258;322
0.13964203354963706;0.5773502691896258;323
0.14424125450745914;0.5773502691896258;324
0.13859626229199426;0.5773502691896258;325
0.11513029120582981;0.5773502691896258;326
0.1251918800543337;0.5773502691896258;327
0.11735217004126391;0.5773502691896258;328
0.11933782240630338;0.5773502691896258;329
0.11871164601885827;0.5773502691896258;330
0.1347049144947741;0.5773502691896258;331
0.1286388664966394;0.5773502691896258;332
0.1286388664966394;0.5773502691896258;333
0.1286388664966394;0.5773502691896258;334
0.11426296014085861;0.5773502691896258;335
0.11044491550530469;0.5773502691896258;336
0.1100387321804911;0.5773502691896258;337
0.11374471938805995;0.5773502691896258;338
0.1055857258780533;0.5773502691896258;339
0.10159884753110643;0.5773502691896258;340
0.10159884753110643;0.5773502691896258;341
0.10202087541760022;0.5773502691896258;342
0.10202087541760022;0.5773502691896258;343
0.10202087541760022;0.5773502691896258;344
0.10202087541760022;0.5773502691896258;345
0.10448370793903763;0.5773502691896258;346
0.10963565790743592;0.5773502691896258;347
0.10569804811406183;0.5773502691896258;348
0.10569804811406183;0.5773502691896258;349
0.1045578711149364;0.5773502691896258;350
0.10478443679520506;0.5773502691896258;351
0.10478443679520506;0.5773502691896258;352
0.10753385931434979;0.5773502691896258;353
0.10753385931434979;0.5773502691896258;354
0.10573361528487307;0.5773502691896258;355
0.10573361528487307;0.5773502691896258;356
0.10143359684300554;0.5773502691896258;357
0.11380177900288888;0.5773502691896258;358
0.11380177900288888;0.5773502691896258;359
0.10997927998506633;0.5773502691896258;360
0.11512684209567353;0.5773502691896258;361
0.11781002868273914;0.5773502691896258;362
0.12685982114002173;0.5773502691896258;363
0.14903609417101002;0.5773502691896258;364
0.15149642330305702;0.5773502691896258;365
0.15149642330305702;0.5773502691896258;366
0.12404854915691807;0.5773502691896258;367
0.12404854915691807;0.5773502691896258;368
0.11454389671471839;0.5773502691896258;369
0.10329556357562565;0.5773502691896258;370
0.10329556357562565;0.5773502691896258;371
0.10424724344367432;0.5773502691896258;372
0.10424724344367432;0.5773502691896258;373
0.1094238250594818;0.5773502691896258;374
0.1094238250594818;0.5773502691896258;375
0.11434973941338879;0.5773502691896258;376
0.13104683804333805;0.5773502691896258;377
0.10675879607362342;0.5773502691896258;378
0.11174790976135254;0.5773502691896258;379
0.12039589076249521;0.5773502691896258;380
0.12760275295467471;0.5773502691896258;381
0.12270777569776943;0.5773502691896258;382
0.11798846989274331;0.5773502691896258;383
0.12691575970677238;0.5773502691896258;384
0.11991278278533513;0.5773502691896258;385
0.10095134646475479;0.5773502691896258;386
0.10318834272329827;0.5773502691896258;387
0.11412335253893761;0.5773502691896258;388
0.11393286724355142;0.5773502691896258;389
0.13184916338462058;0.5773502691896258;390
0.1228225030239342;0.5773502691896258;391
0.13400344851332657;0.5773502691896258;392
0.13400344851332657;0.5773502691896258;393
0.13058284405155576;0.5773502691896258;394
0.12369762932982996;0.5773502691896258;395
0.10749052265667151;0.5773502691896258;396
0.10749052265667151;0.5773502691896258;397
0.10885116605006105;0.5773502691896258;398
0.11472975182504364;0.5773502691896258;399
0.12154073463917836;0.5773502691896258;400
0.13339303457961182;0.5773502691896258;401
0.1068865052815698;0.5773502691896258;402
0.1068865052815698;0.5773502691896258;403
0.1068865052815698;0.5773502691896258;404
0.1068865052815698;0.5773502691896258;405
0.10408683122024774;0.5773502691896258;406
0.10408683122024774;0.5773502691896258;407
0.10473468463968309;0.5773502691896258;408
0.1125078244612816;0.5773502691896258;409
0.11365786408079309;0.5773502691896258;410
0.10371644830609861;0.5773502691896258;411
0.10371644830609861;0.5773502691896258;412
0.10371644830609861;0.5773502691896258;413
0.10371644830609861;0.5773502691896258;414
0.10488953764377534;0.5773502691896258;415
0.10488953764377534;0.5773502691896258;416
0.11472182880383198;0.5773502691896258;417
0.11472182880383198;0.5773502691896258;418
0.1390716643710959;0.5773502691896258;419
0.13848448492790524;0.5773502691896258;420
0.1395298915197491;0.5773502691896258;421
0.13530510868105397;0.5773502691896258;422
0.13268513530743642;0.5773502691896258;423
0.12313350088029867;0.5773502691896258;424
0.12216790921044263;0.5773502691896258;425
0.11570131952812489;0.5773502691896258;426
0.11376557739626195;0.5773502691896258;427
0.13194835622624101;0.5773502691896258;428
0.13656966744322377;0.5773502691896258;429
0.14076849805442274;0.5773502691896258;430
0.14076849805442274;0.5773502691896258;431
0.14075407746384155;0.5773502691896258;432
0.1339229738055362;0.5773502691896258;433
0.11828898639025577;0.5773502691896258;434
0.12145156309909941;0.5773502691896258;435
0.1300765811208952;0.5773502691896258;436
0.10955648828603505;0.5773502691896258;437
0.10955648828603505;0.5773502691896258;438
0.10955648828603505;0.5773502691896258;439
0.10787015808042161;0.5773502691896258;440
0.10090125481435504;0.5773502691896258;441
0.11608965841711397;0.5773502691896258;442
0.12286549693595114;0.5773502691896258;443
0.10580905486225893;0.5773502691896258;444
0.10580905486225893;0.5773502691896258;445
0.1096252194120096;0.5773502691896258;446
0.11449547154327681;0.5773502691896258;447
0.11214126876576219;0.5773502691896258;448
0.10016320046338609;0.5773502691896258;449
0.10016320046338609;0.5773502691896258;450
0.10016320046338609;0.5773502691896258;451
0.10016320046338609;0.5773502691896258;452
0.10262821905799302;0.5773502691896258;453
0.11672758952802553;0.5773502691896258;454
0.11121767968864124;0.5773502691896258;455
0.1105214636729611;0.5773502691896258;456
0.10510640512890322;0.5773502691896258;457
0.10510640512890322;0.5773502691896258;458
0.10510640512890322;0.5773502691896258;459
0.1070305792137226;0.5773502691896258;460
0.10140197489245506;0.5773502691896258;461
0.10140197489245506;0.5773502691896258;462
0.10140197489245506;0.5773502691896258;463
0.10140197489245506;0.5773502691896258;464
0.10140197489245506;0.5773502691896258;465
0.10668039010459068;0.5773502691896258;466
0.10668039010459068;0.5773502691896258;467
0.11778337601105225;0.5773502691896258;468
0.10453510798552852;0.5773502691896258;469
0.10724551142869485;0.5773502691896258;470
0.10665674758880218;0.5773502691896258;471
0.11839984580691008;0.5773502691896258;472
0.1159790250119898;0.5773502691896258;473
0.1269499969978856;0.5773502691896258;474
0.12575786295868838;0.5773502691896258;475
0.12015281270834732;0.5773502691896258;476
0.10681844827167808;0.5773502691896258;477
0.10681844827167808;0.5773502691896258;478
0.10748089167693495;0.5773502691896258;479
0.11065344763585645;0.5773502691896258;480
0.12394033150329142;0.5773502691896258;481
0.1306721927560012;0.5773502691896258;482
0.1414796645554446;0.5773502691896258;483
0.1414796645554446;0.5773502691896258;484
0.13725952455952592;0.5773502691896258;485
0.14995930667302215;0.5773502691896258;486
0.13648422272984734;0.5773502691896258;487
0.12902225704749856;0.5773502691896258;488
0.13181890475358696;0.5773502691896258;489
0.13181890475358696;0.5773502691896258;490
0.14834887732450125;0.5773502691896258;491
0.15949299786802243;0.5773502691896258;492
0.1405661012466068;0.5773502691896258;493
0.1253695160430344;0.5773502691896258;494
0.10725560170518551;0.5773502691896258;495
0.10524170715807281;0.5773502691896258;496
0.11232694541649375;0.5773502691896258;497
0.10967820960219636;0.5773502691896258;498
0.10770887745975727;0.5773502691896258;499
0.11288720057321758;0.5773502691896258;500
0.12400921719385546;0.5773502691896258;501
0.13279249807119872;0.5773502691896258;502
0.1318088394734698;0.5773502691896258;503
0.12151059250110083;0.5773502691896258;504
0.12538106660242984;0.5773502691896258;505
0.13197083586285646;0.5773502691896258;506
0.13579212786798692;0.5773502691896258;507
0.13779170033791924;0.5773502691896258;508
0.13657198043498914;0.5773502691896258;509
0.13657198043498914;0.5773502691896258;510
0.15015218506570496;0.5773502691896258;511
0.158273749059165;0.5773502691896258;512
0.14137657077633956;0.5773502691896258;513
0.13465779039105596;0.5773502691896258;514
0.11543309860129787;0.5773502691896258;515
0.11885336863379986;0.5773502691896258;516
0.11885336863379986;0.5773502691896258;517
0.1273557445555548;0.5773502691896258;518
0.13160537014363075;0.5773502691896258;519
0.13289661534602687;0.5773502691896258;520
0.13283679767720372;0.5773502691896258;521
0.12323060065390923;0.5773502691896258;522
0.1218357681114163;0.5773502691896258;523
0.11333836576397452;0.5773502691896258;524
0.11193316326134371;0.5773502691896258;525
0.11169734080896336;0.5773502691896258;526
0.11169734080896336;0.5773502691896258;527
0.10258894322179561;0.5773502691896258;528
0.10258894322179561;0.5773502691896258;529
0.10619653675782598;0.5773502691896258;530
0.10619653675782598;0.5773502691896258;531
0.10619653675782598;0.5773502691896258;532
0.1192565709893322;0.5773502691896258;533
0.1192565709893322;0.5773502691896258;534
0.12921951145915825;0.5773502691896258;535
0.12921951145915825;0.5773502691896258;536
0.14786767191255257;0.5773502691896258;537
0.138931418344402;0.5773502691896258;538
0.13603209290320947;0.5773502691896258;539
0.11728029551980927;0.5773502691896258;540
0.12679367945859404;0.5773502691896258;541
0.12679367945859404;0.5773502691896258;542
0.14497363504440247;0.5773502691896258;543
0.12419879861763668;0.5773502691896258;544
0.12346694843742878;0.5773502691896258;545
0.14257126002789103;0.5773502691896258;546
0.14257126002789103;0.5773502691896258;547
0.14364324479101653;0.5773502691896258;548
0.12074627863591669;0.5773502691896258;549
0.11514045020707556;0.5773502691896258;550
0.11811995810631021;0.5773502691896258;551
0.11811995810631021;0.5773502691896258;552
0.1195179161508697;0.5773502691896258;553
0.1360771153636782;0.5773502691896258;554
0.1360771153636782;0.5773502691896258;555
0.14166523976769818;0.5773502691896258;556
0.14870749291043184;0.5773502691896258;557
0.1229717791960383;0.5773502691896258;558
0.1422961503926589;0.5773502691896258;559
0.1422961503926589;0.5773502691896258;560
0.15334830856928897;0.5773502691896258;561
0.1541352830657259;0.5773502691896258;562
0.14280361585189294;0.5773502691896258;563
0.13651367580893642;0.5773502691896258;564
0.12478574225923178;0.5773502691896258;565
0.12478574225923178;0.5773502691896258;566
0.11774770123788982;0.5773502691896258;567
0.10102629221273023;0.5773502691896258;568
0.10102629221273023;0.5773502691896258;569
0.10102629221273023;0.5773502691896258;570
0.1046425722370472;0.5773502691896258;571
0.1100365630754608;0.5773502691896258;572
0.11407288139558383;0.5773502691896258;573
0.11407288139558383;0.5773502691896258;574
0.10265472079705984;0.5773502691896258;575
0.11149663717209997;0.5773502691896258;576
0.10984401976076008;0.5773502691896258;577
0.12197512845447256;0.5773502691896258;578
0.12197512845447256;0.5773502691896258;579
0.12182012865693255;0.5773502691896258;580
0.12774886199617652;0.5773502691896258;581
0.13947440757092;0.5773502691896258;582
0.12976421013062409;0.5773502691896258;583
0.11582874367828595;0.5773502691896258;584
0.11867509104221881;0.5773502691896258;585
0.10441736457913721;0.5773502691896258;586
0.1116905150347742;0.5773502691896258;587
0.11035856654030497;0.5773502691896258;588
0.11035856654030497;0.5773502691896258;589
0.11035856654030497;0.5773502691896258;590
0.11035856654030497;0.5773502691896258;591
0.11035856654030497;0.5773502691896258;592
0.1054299038906681;0.5773502691896258;593
0.1054299038906681;0.5773502691896258;594
0.11312923314896403;0.5773502691896258;595
0.10425434872738637;0.5773502691896258;596
0.10932473742937145;0.5773502691896258;597
0.11218542691922435;0.5773502691896258;598
0.11092093833678984;0.5773502691896258;599
0.11220753616184921;0.5773502691896258;600
0.11360398057938688;0.5773502691896258;601
0.11167817485640703;0.5773502691896258;602
0.11427303485931553;0.5773502691896258;603
0.11330481218950565;0.5773502691896258;604
0.11330481218950565;0.5773502691896258;605
0.11330481218950565;0.5773502691896258;606
0.11978427642672917;0.5773502691896258;607
0.1224112622182014;0.5773502691896258;608
0.11604223810161861;0.5773502691896258;609
0.11604223810161861;0.5773502691896258;610
0.11364343850161993;0.5773502691896258;611
0.10600957891941262;0.5773502691896258;612
0.10600957891941262;0.5773502691896258;613
0.11904112789029217;0.5773502691896258;614
0.1267013052200661;0.5773502691896258;615
0.12493410135673988;0.5773502691896258;616
0.12493410135673988;0.5773502691896258;617
0.12607601952828965;0.5773502691896258;618
0.11990347908482914;0.5773502691896258;619
0.12792802710063264;0.5773502691896258;620
0.1364913056746865;0.5773502691896258;621
0.1233361069600461;0.5773502691896258;622
0.1233361069600461;0.5773502691896258;623
0.13374945534198873;0.5773502691896258;624
0.13146340400584647;0.5773502691896258;625
0.12518167674171746;0.5773502691896258;626
0.12107728149196623;0.5773502691896258;627
0.14283087201701777;0.5773502691896258;628
0.14283087201701777;0.5773502691896258;629
0.14035094969889955;0.5773502691896258;630
0.14263850415133011;0.5773502691896258;631
0.1321655357993345;0.5773502691896258;632
0.1140376199943011;0.5773502691896258;633
0.11202797079032478;0.5773502691896258;634
0.11289102737422743;0.5773502691896258;635
0.11289102737422743;0.5773502691896258;636
0.11002198878074662;0.5773502691896258;637
0.10703210871776844;0.5773502691896258;638
0.1048133949203154;0.5773502691896258;639
0.12575225666859674;0.5773502691896258;640
0.12575225666859674;0.5773502691896258;641
0.11862679107196503;0.5773502691896258;642
0.11918727114580133;0.5773502691896258;643
0.12174636770549495;0.5773502691896258;644
0.11166936791857751;0.5773502691896258;645
0.11680209001504847;0.5773502691896258;646
0.11678633786555069;0.5773502691896258;647
0.10510143036167309;0.5773502691896258;648
0.1257811918423707;0.5773502691896258;649
0.1357984713793827;0.5773502691896258;650
0.128390913984534;0.5773502691896258;651
0.12847527295817654;0.5773502691896258;652
0.12847527295817654;0.5773502691896258;653
0.12761541776875235;0.5773502691896258;654
0.12144058957837296;0.5773502691896258;655
0.12610919061682171;0.5773502691896258;656
0.10988343267546044;0.5773502691896258;657
0.11599508827333545;0.5773502691896258;658
0.12870628081040078;0.5773502691896258;659
0.11693234319309806;0.5773502691896258;660
0.12813603922989011;0.5773502691896258;661
0.12813603922989011;0.5773502691896258;662
0.1291675371871047;0.5773502691896258;663
0.12298095793074595;0.5773502691896258;664
0.12808725598674672;0.5773502691896258;665
0.1123409649591965;0.5773502691896258;666
0.12801814001181427;0.5773502691896258;667
0.11162734734250249;0.5773502691896258;668
0.1161699319666258;0.5773502691896258;669
0.12373757422849474;0.5773502691896258;670
0.11971467873532277;0.5773502691896258;671
0.11971467873532277;0.5773502691896258;672
0.1149676723030682;0.5773502691896258;673
0.1149676723030682;0.5773502691896258;674
0.10195843185973777;0.5773502691896258;675
0.10195843185973777;0.5773502691896258;676
0.11399170568328267;0.5773502691896258;677
0.12167559856836317;0.5773502691896258;678
0.12323469293098696;0.5773502691896258;679
0.12323469293098696;0.5773502691896258;680
0.12569850689685386;0.5773502691896258;681
0.13234576586948282;0.5773502691896258;682
0.12115885052588939;0.5773502691896258;683
0.12115885052588939;0.5773502691896258;684
0.10794589744601486;0.5773502691896258;685
0.12125249640276146;0.5773502691896258;686
0.11391324745491617;0.5773502691896258;687
0.12077427727889961;0.5773502691896258;688
0.1351784220227662;0.5773502691896258;689
0.1351784220227662;0.5773502691896258;690
0.13270865433290838;0.5773502691896258;691
0.12998400913148828;0.5773502691896258;692
0.11099565393067488;0.5773502691896258;693
0.11694954975703771;0.5773502691896258;694
0.11534583653405918;0.5773502691896258;695
0.1190627600736709;0.5773502691896258;696
0.1213268244593337;0.5773502691896258;697
0.12433292483878831;0.5773502691896258;698
