time pqtype landmarkid shapes iter0 iter10 iter20 iter30 iter40 iter50 iter60 iter70 iter80 iter90 iter100
0.0	pos1	1	1	0.25000000000000006	0.25000000000000006	0.25000000000000006	0.25000000000000006	0.25000000000000006	0.25000000000000006	0.25000000000000006	0.25000000000000006	0.25000000000000006	0.25000000000000006	0.25000000000000006
0.0	pos2	1	1	0.21650635094610965	0.21650635094610965	0.21650635094610965	0.21650635094610965	0.21650635094610965	0.21650635094610965	0.21650635094610965	0.21650635094610965	0.21650635094610965	0.21650635094610965	0.21650635094610965
0.0	mom1	1	1	0.0	-1.2333483475366127	-2.3208611742999605	-2.8147157453599836	-2.6085555335610784	-2.889420094953703	-2.709619717653006	-2.5395624488892268	-2.2358059947723983	-1.828304550002204	-1.287538107718248
0.0	mom2	1	1	0.0	-0.6152779962360037	-1.2382006851105023	-1.7195022209918458	-2.313246454507492	-2.611230457742503	-3.1847936719530257	-3.20768443827949	-3.093015473742472	-3.929226745105586	-3.915590813184975
0.0	pos1	2	1	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999	-0.2499999999999999
0.0	pos2	2	1	0.21650635094610968	0.21650635094610968	0.21650635094610968	0.21650635094610968	0.21650635094610968	0.21650635094610968	0.21650635094610968	0.21650635094610968	0.21650635094610968	0.21650635094610968	0.21650635094610968
0.0	mom1	2	1	0.0	-0.7759724875384569	-1.327608135986955	-1.6165247267981329	-1.8435137244022117	-2.375077919455279	-2.118310041117674	-2.1304815574330944	-2.940846512727446	-2.7336828561355597	-2.96664044182925
0.0	mom2	2	1	0.0	-2.2259776782937224	-3.037376038612829	-3.7972132757258974	-3.613774690080123	-3.236129676613843	-3.0460859640294964	-2.5214023199046887	-2.428137234241354	-1.9899784368746036	-2.242612615525674
0.0	pos1	3	1	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
0.0	pos2	3	1	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17	3.061616997868383e-17
