time pqtype landmarkid shapes iter0
0.0	pos1	17	1	1.8793852415718162
0.0	pos2	17	1	-0.34202014332566943
0.0	mom1	17	1	0.0
0.0	mom2	17	1	0.0
0.0	pos1	18	1	2.0
0.0	pos2	18	1	-2.4492935982947064e-16
0.0	mom1	18	1	0.0
0.0	mom2	18	1	0.0
0.0199	pos1	1	1	1.8827735445704357
0.0199	pos2	1	1	0.31436954005223605
0.0199	mom1	1	1	0.0
0.0199	mom2	1	1	0.0
0.0199	pos1	2	1	1.5103159961143118
0.0199	pos2	2	1	0.5765785205484649
0.0199	mom1	2	1	0.0
0.0199	mom2	2	1	0.0
0.0199	pos1	3	1	0.9636469990078171
0.0199	pos2	3	1	0.830764685306333
0.0199	mom1	3	1	0.0
0.0199	mom2	3	1	0.0
0.0199	pos1	4	1	0.30600926288964764
0.0199	pos2	4	1	0.9816997770156252
0.0199	mom1	4	1	0.0
0.0199	mom2	4	1	0.0
0.0199	pos1	5	1	-0.3863863066821869
0.0199	pos2	5	1	0.9836622268684495
0.0199	mom1	5	1	0.0
0.0199	mom2	5	1	0.0
0.0199	pos1	6	1	-1.038381417975762
0.0199	pos2	6	1	0.8463702210917795
0.0199	mom1	6	1	0.0
0.0199	mom2	6	1	0.0
0.0199	pos1	7	1	-1.5654132117189619
0.0199	pos2	7	1	0.5831341038031324
0.0199	mom1	7	1	0.0
0.0199	mom2	7	1	0.0
0.0199	pos1	8	1	-1.9029092804087053
0.0199	pos2	8	1	0.2529868778511025
0.0199	mom1	8	1	0.0
0.0199	mom2	8	1	0.0
0.0199	pos1	9	1	-2.007748592316253
0.0199	pos2	9	1	-0.07591987939624764
0.0199	mom1	9	1	0.0
0.0199	mom2	9	1	0.0
0.0199	pos1	10	1	-1.870106769212353
0.0199	pos2	10	1	-0.3815175033546765
0.0199	mom1	10	1	0.0
0.0199	mom2	10	1	0.0
0.0199	pos1	11	1	-1.5143855216572368
0.0199	pos2	11	1	-0.657758597891956
0.0199	mom1	11	1	0.0
0.0199	mom2	11	1	0.0
0.0199	pos1	12	1	-0.9834935462241917
0.0199	pos2	12	1	-0.8767778787964703
0.0199	mom1	12	1	0.0
0.0199	mom2	12	1	0.0
0.0199	pos1	13	1	-0.33927519053453253
0.0199	pos2	13	1	-0.9895998450219047
0.0199	mom1	13	1	0.0
0.0199	mom2	13	1	0.0
0.0199	pos1	14	1	0.3560917918490031
0.0199	pos2	14	1	-0.9502335867217062
0.0199	mom1	14	1	0.0
0.0199	mom2	14	1	0.0
0.0199	pos1	15	1	1.0558006835917368
0.0199	pos2	15	1	-0.6968694918193656
0.0199	mom1	15	1	0.0
0.0199	mom2	15	1	0.0
0.0199	pos1	16	1	1.63954819988407
0.0199	pos2	16	1	-0.34741952402215653
0.0199	mom1	16	1	0.0
0.0199	mom2	16	1	0.0
0.0199	pos1	17	1	1.9721342869231044
0.0199	pos2	17	1	-0.10596945058737547
0.0199	mom1	17	1	0.0
0.0199	mom2	17	1	0.0
0.0199	pos1	18	1	2.044212629410211
0.0199	pos2	18	1	0.0875981435578958
0.0199	mom1	18	1	0.0
0.0199	mom2	18	1	0.0
0.0396	pos1	1	1	1.8798587172595793
0.0396	pos2	1	1	0.37266835725587877
0.0396	mom1	1	1	0.0
0.0396	mom2	1	1	0.0
0.0396	pos1	2	1	1.4970873035289363
0.0396	pos2	2	1	0.6060072704571944
0.0396	mom1	2	1	0.0
0.0396	mom2	2	1	0.0
0.0396	pos1	3	1	0.9438257890650347
0.0396	pos2	3	1	0.8233590140352223
0.0396	mom1	3	1	0.0
0.0396	mom2	3	1	0.0
0.0396	pos1	4	1	0.29100601619015337
0.0396	pos2	4	1	0.955277473160764
0.0396	mom1	4	1	0.0
0.0396	mom2	4	1	0.0
0.0396	pos1	5	1	-0.38787168757022417
0.0396	pos2	5	1	0.947090753361457
0.0396	mom1	5	1	0.0
0.0396	mom2	5	1	0.0
0.0396	pos1	6	1	-1.0262513876478656
0.0396	pos2	6	1	0.7924004538809374
0.0396	mom1	6	1	0.0
0.0396	mom2	6	1	0.0
0.0396	pos1	7	1	-1.5433344606397135
0.0396	pos2	7	1	0.5022158367262683
0.0396	mom1	7	1	0.0
0.0396	mom2	7	1	0.0
0.0396	pos1	8	1	-1.8760021286470898
0.0396	pos2	8	1	0.15710977469302956
0.0396	mom1	8	1	0.0
0.0396	mom2	8	1	0.0
0.0396	pos1	9	1	-1.9810558759906416
0.0396	pos2	9	1	-0.15616838052980625
0.0396	mom1	9	1	0.0
0.0396	mom2	9	1	0.0
0.0396	pos1	10	1	-1.8449757599035068
0.0396	pos2	10	1	-0.43298140050533496
0.0396	mom1	10	1	0.0
0.0396	mom2	10	1	0.0
0.0396	pos1	11	1	-1.4892039262206624
0.0396	pos2	11	1	-0.6858441709735015
0.0396	mom1	11	1	0.0
0.0396	mom2	11	1	0.0
0.0396	pos1	12	1	-0.9554897564619121
0.0396	pos2	12	1	-0.8955433956629805
0.0396	mom1	12	1	0.0
0.0396	mom2	12	1	0.0
0.0396	pos1	13	1	-0.30506860641005407
0.0396	pos2	13	1	-1.0081011423476511
0.0396	mom1	13	1	0.0
0.0396	mom2	13	1	0.0
0.0396	pos1	14	1	0.39893482285898535
0.0396	pos2	14	1	-0.9627268371832685
0.0396	mom1	14	1	0.0
0.0396	mom2	14	1	0.0
0.0396	pos1	15	1	1.093100819744023
0.0396	pos2	15	1	-0.6607030757265142
0.0396	mom1	15	1	0.0
0.0396	mom2	15	1	0.0
0.0396	pos1	16	1	1.663599352788861
0.0396	pos2	16	1	-0.26337105884088546
0.0396	mom1	16	1	0.0
0.0396	mom2	16	1	0.0
0.0396	pos1	17	1	1.9857860105767005
0.0396	pos2	17	1	-0.021579825133525896
0.0396	mom1	17	1	0.0
0.0396	mom2	17	1	0.0
0.0396	pos1	18	1	2.0500477944398834
0.0396	pos2	18	1	0.16092091087843374
0.0396	mom1	18	1	0.0
0.0396	mom2	18	1	0.0
0.0591	pos1	1	1	1.8753665498542291
0.0591	pos2	1	1	0.4119371522703055
0.0591	mom1	1	1	0.0
0.0591	mom2	1	1	0.0
0.0591	pos1	2	1	1.4902267767843422
0.0591	pos2	2	1	0.6354995890329508
0.0591	mom1	2	1	0.0
0.0591	mom2	2	1	0.0
0.0591	pos1	3	1	0.9366362462591185
0.0591	pos2	3	1	0.8478055781533347
0.0591	mom1	3	1	0.0
0.0591	mom2	3	1	0.0
0.0591	pos1	4	1	0.28139483746361704
0.0591	pos2	4	1	0.9754539386715959
0.0591	mom1	4	1	0.0
0.0591	mom2	4	1	0.0
0.0591	pos1	5	1	-0.40710753578191633
0.0591	pos2	5	1	0.9491725424903203
0.0591	mom1	5	1	0.0
0.0591	mom2	5	1	0.0
0.0591	pos1	6	1	-1.052513535468205
0.0591	pos2	6	1	0.7761019671842198
0.0591	mom1	6	1	0.0
0.0591	mom2	6	1	0.0
0.0591	pos1	7	1	-1.5611413788763226
0.0591	pos2	7	1	0.4696295058248916
0.0591	mom1	7	1	0.0
0.0591	mom2	7	1	0.0
0.0591	pos1	8	1	-1.8799317254708539
0.0591	pos2	8	1	0.11537041525221585
0.0591	mom1	8	1	0.0
0.0591	mom2	8	1	0.0
0.0591	pos1	9	1	-1.9747070685321675
0.0591	pos2	9	1	-0.19340067579516315
0.0591	mom1	9	1	0.0
0.0591	mom2	9	1	0.0
0.0591	pos1	10	1	-1.826971647381107
0.0591	pos2	10	1	-0.4587959029290897
0.0591	mom1	10	1	0.0
0.0591	mom2	10	1	0.0
0.0591	pos1	11	1	-1.451032403084986
0.0591	pos2	11	1	-0.6983823262445146
0.0591	mom1	11	1	0.0
0.0591	mom2	11	1	0.0
0.0591	pos1	12	1	-0.8976757133638349
0.0591	pos2	12	1	-0.897794793578159
0.0591	mom1	12	1	0.0
0.0591	mom2	12	1	0.0
0.0591	pos1	13	1	-0.25053378252061853
0.0591	pos2	13	1	-1.000651172151808
0.0591	mom1	13	1	0.0
0.0591	mom2	13	1	0.0
0.0591	pos1	14	1	0.44107320376044795
0.0591	pos2	14	1	-0.9393300346834249
0.0591	mom1	14	1	0.0
0.0591	mom2	14	1	0.0
0.0591	pos1	15	1	1.1160128254895567
0.0591	pos2	15	1	-0.6070261395790763
0.0591	mom1	15	1	0.0
0.0591	mom2	15	1	0.0
0.0591	pos1	16	1	1.67012590541937
0.0591	pos2	16	1	-0.19518095874585262
0.0591	mom1	16	1	0.0
0.0591	mom2	16	1	0.0
0.0591	pos1	17	1	1.9865289527774015
0.0591	pos2	17	1	0.03686746215220858
0.0591	mom1	17	1	0.0
0.0591	mom2	17	1	0.0
0.0591	pos1	18	1	2.048210745912671
0.0591	pos2	18	1	0.20918837618684263
0.0591	mom1	18	1	0.0
0.0591	mom2	18	1	0.0
0.0784	pos1	1	1	1.9205847827507267
0.0784	pos2	1	1	0.48997107349575475
0.0784	mom1	1	1	0.0
0.0784	mom2	1	1	0.0
0.0784	pos1	2	1	1.5211035918957403
0.0784	pos2	2	1	0.6899937632506037
0.0784	mom1	2	1	0.0
0.0784	mom2	2	1	0.0
0.0784	pos1	3	1	0.9394310103327911
0.0784	pos2	3	1	0.8567626428952029
0.0784	mom1	3	1	0.0
0.0784	mom2	3	1	0.0
0.0784	pos1	4	1	0.26872170146626684
0.0784	pos2	4	1	0.9580691027533266
0.0784	mom1	4	1	0.0
0.0784	mom2	4	1	0.0
0.0784	pos1	5	1	-0.41660558398985403
0.0784	pos2	5	1	0.9304735397182721
0.0784	mom1	5	1	0.0
0.0784	mom2	5	1	0.0
0.0784	pos1	6	1	-1.0527495183691684
0.0784	pos2	6	1	0.7514680192491282
0.0784	mom1	6	1	0.0
0.0784	mom2	6	1	0.0
0.0784	pos1	7	1	-1.5478553539440638
0.0784	pos2	7	1	0.4248231252160496
0.0784	mom1	7	1	0.0
0.0784	mom2	7	1	0.0
0.0784	pos1	8	1	-1.8555953737180668
0.0784	pos2	8	1	0.061124339455290104
0.0784	mom1	8	1	0.0
0.0784	mom2	8	1	0.0
0.0784	pos1	9	1	-1.944174044070103
0.0784	pos2	9	1	-0.23586508979054738
0.0784	mom1	9	1	0.0
0.0784	mom2	9	1	0.0
0.0784	pos1	10	1	-1.789097285947925
0.0784	pos2	10	1	-0.4809324716969225
0.0784	mom1	10	1	0.0
0.0784	mom2	10	1	0.0
0.0784	pos1	11	1	-1.3993843458264186
0.0784	pos2	11	1	-0.6997143458528993
0.0784	mom1	11	1	0.0
0.0784	mom2	11	1	0.0
0.0784	pos1	12	1	-0.8348990525854993
0.0784	pos2	12	1	-0.8835845102478103
0.0784	mom1	12	1	0.0
0.0784	mom2	12	1	0.0
0.0784	pos1	13	1	-0.1944669483737518
0.0784	pos2	13	1	-0.9725753324273414
0.0784	mom1	13	1	0.0
0.0784	mom2	13	1	0.0
0.0784	pos1	14	1	0.48874258826991035
0.0784	pos2	14	1	-0.8967572718246933
0.0784	mom1	14	1	0.0
0.0784	mom2	14	1	0.0
0.0784	pos1	15	1	1.1546406018929292
0.0784	pos2	15	1	-0.5549425948214751
0.0784	mom1	15	1	0.0
0.0784	mom2	15	1	0.0
0.0784	pos1	16	1	1.711365576771887
0.0784	pos2	16	1	-0.12460749740068217
0.0784	mom1	16	1	0.0
0.0784	mom2	16	1	0.0
0.0784	pos1	17	1	2.031850913234294
0.0784	pos2	17	1	0.11589598286595201
0.0784	mom1	17	1	0.0
0.0784	mom2	17	1	0.0
0.0784	pos1	18	1	2.0945890308050323
0.0784	pos2	18	1	0.289537961487419
0.0784	mom1	18	1	0.0
0.0784	mom2	18	1	0.0
0.0975	pos1	1	1	1.943365428572711
0.0975	pos2	1	1	0.5365289505980512
0.0975	mom1	1	1	0.0
0.0975	mom2	1	1	0.0
0.0975	pos1	2	1	1.5453515734426793
0.0975	pos2	2	1	0.7260015672667341
0.0975	mom1	2	1	0.0
0.0975	mom2	2	1	0.0
0.0975	pos1	3	1	0.9733993795667073
0.0975	pos2	3	1	0.877015679171256
0.0975	mom1	3	1	0.0
0.0975	mom2	3	1	0.0
0.0975	pos1	4	1	0.30511153125734514
0.0975	pos2	4	1	0.9698285413006676
0.0975	mom1	4	1	0.0
0.0975	mom2	4	1	0.0
0.0975	pos1	5	1	-0.39557317578908613
0.0975	pos2	5	1	0.9387869073242169
0.0975	mom1	5	1	0.0
0.0975	mom2	5	1	0.0
0.0975	pos1	6	1	-1.040264322983457
0.0975	pos2	6	1	0.7511519702957703
0.0975	mom1	6	1	0.0
0.0975	mom2	6	1	0.0
0.0975	pos1	7	1	-1.5354291662924389
0.0975	pos2	7	1	0.4068124015401142
0.0975	mom1	7	1	0.0
0.0975	mom2	7	1	0.0
0.0975	pos1	8	1	-1.8392313344436315
0.0975	pos2	8	1	0.031798176323225236
0.0975	mom1	8	1	0.0
0.0975	mom2	8	1	0.0
0.0975	pos1	9	1	-1.9203368408203128
0.0975	pos2	9	1	-0.26570768048686666
0.0975	mom1	9	1	0.0
0.0975	mom2	9	1	0.0
0.0975	pos1	10	1	-1.7539107881785445
0.0975	pos2	10	1	-0.5090442917889753
0.0975	mom1	10	1	0.0
0.0975	mom2	10	1	0.0
0.0975	pos1	11	1	-1.3485623157524813
0.0975	pos2	11	1	-0.7289508434439804
0.0975	mom1	11	1	0.0
0.0975	mom2	11	1	0.0
0.0975	pos1	12	1	-0.777839378258381
0.0975	pos2	12	1	-0.9099801042312271
0.0975	mom1	12	1	0.0
0.0975	mom2	12	1	0.0
0.0975	pos1	13	1	-0.1541583106842645
0.0975	pos2	13	1	-0.9783467736991841
0.0975	mom1	13	1	0.0
0.0975	mom2	13	1	0.0
0.0975	pos1	14	1	0.5184343481508162
0.0975	pos2	14	1	-0.876545449311059
0.0975	mom1	14	1	0.0
0.0975	mom2	14	1	0.0
0.0975	pos1	15	1	1.1969538973705052
0.0975	pos2	15	1	-0.5105596223961169
0.0975	mom1	15	1	0.0
0.0975	mom2	15	1	0.0
0.0975	pos1	16	1	1.7535732939904152
0.0975	pos2	16	1	-0.06766340052211792
0.0975	mom1	16	1	0.0
0.0975	mom2	16	1	0.0
0.0975	pos1	17	1	2.064109663255978
0.0975	pos2	17	1	0.17031955071163957
0.0975	mom1	17	1	0.0
0.0975	mom2	17	1	0.0
0.0975	pos1	18	1	2.120561153377903
0.0975	pos2	18	1	0.33992567098595683
0.0975	mom1	18	1	0.0
0.0975	mom2	18	1	0.0
0.11639999999999999	pos1	1	1	1.965127665626192
0.11639999999999999	pos2	1	1	0.6007950302702861
0.11639999999999999	mom1	1	1	0.0
0.11639999999999999	mom2	1	1	0.0
0.11639999999999999	pos1	2	1	1.5616397304492753
0.11639999999999999	pos2	2	1	0.7715700546166536
0.11639999999999999	mom1	2	1	0.0
0.11639999999999999	mom2	2	1	0.0
0.11639999999999999	pos1	3	1	0.983085426463643
0.11639999999999999	pos2	3	1	0.890031132684929
0.11639999999999999	mom1	3	1	0.0
0.11639999999999999	mom2	3	1	0.0
0.11639999999999999	pos1	4	1	0.31213435989656585
0.11639999999999999	pos2	4	1	0.9685590761341232
0.11639999999999999	mom1	4	1	0.0
0.11639999999999999	mom2	4	1	0.0
0.11639999999999999	pos1	5	1	-0.3911651871122837
0.11639999999999999	pos2	5	1	0.9454379745587839
0.11639999999999999	mom1	5	1	0.0
0.11639999999999999	mom2	5	1	0.0
0.11639999999999999	pos1	6	1	-1.0329929133885187
0.11639999999999999	pos2	6	1	0.7599157111941561
0.11639999999999999	mom1	6	1	0.0
0.11639999999999999	mom2	6	1	0.0
0.11639999999999999	pos1	7	1	-1.5198429216386458
0.11639999999999999	pos2	7	1	0.39835734757219
0.11639999999999999	mom1	7	1	0.0
0.11639999999999999	mom2	7	1	0.0
0.11639999999999999	pos1	8	1	-1.8152333579572082
0.11639999999999999	pos2	8	1	0.00648868784256245
0.11639999999999999	mom1	8	1	0.0
0.11639999999999999	mom2	8	1	0.0
0.11639999999999999	pos1	9	1	-1.8890489323255653
0.11639999999999999	pos2	9	1	-0.2962731680940628
0.11639999999999999	mom1	9	1	0.0
0.11639999999999999	mom2	9	1	0.0
0.11639999999999999	pos1	10	1	-1.7132287876306744
0.11639999999999999	pos2	10	1	-0.5372648327369683
0.11639999999999999	mom1	10	1	0.0
0.11639999999999999	mom2	10	1	0.0
0.11639999999999999	pos1	11	1	-1.2935196920896657
0.11639999999999999	pos2	11	1	-0.7515758515298729
0.11639999999999999	mom1	11	1	0.0
0.11639999999999999	mom2	11	1	0.0
0.11639999999999999	pos1	12	1	-0.7116080640306401
0.11639999999999999	pos2	12	1	-0.9282723989338725
0.11639999999999999	mom1	12	1	0.0
0.11639999999999999	mom2	12	1	0.0
0.11639999999999999	pos1	13	1	-0.08421204397690484
0.11639999999999999	pos2	13	1	-0.9908911652050116
0.11639999999999999	mom1	13	1	0.0
0.11639999999999999	mom2	13	1	0.0
0.11639999999999999	pos1	14	1	0.5866601002987576
0.11639999999999999	pos2	14	1	-0.879246348958333
0.11639999999999999	mom1	14	1	0.0
0.11639999999999999	mom2	14	1	0.0
0.11639999999999999	pos1	15	1	1.237438660881197
0.11639999999999999	pos2	15	1	-0.4836990558182074
0.11639999999999999	mom1	15	1	0.0
0.11639999999999999	mom2	15	1	0.0
0.11639999999999999	pos1	16	1	1.7795501357002843
0.11639999999999999	pos2	16	1	-0.006706729780620403
0.11639999999999999	mom1	16	1	0.0
0.11639999999999999	mom2	16	1	0.0
0.11639999999999999	pos1	17	1	2.0882035538240347
0.11639999999999999	pos2	17	1	0.23852677987345272
0.11639999999999999	mom1	17	1	0.0
0.11639999999999999	mom2	17	1	0.0
0.11639999999999999	pos1	18	1	2.1437355552966957
0.11639999999999999	pos2	18	1	0.40745477420080123
0.11639999999999999	mom1	18	1	0.0
0.11639999999999999	mom2	18	1	0.0
0.1351	pos1	1	1	1.9979310836579058
0.1351	pos2	1	1	0.6533054756187515
0.1351	mom1	1	1	0.0
0.1351	mom2	1	1	0.0
0.1351	pos1	2	1	1.5867952212012564
0.1351	pos2	2	1	0.8129922265200656
0.1351	mom1	2	1	0.0
0.1351	mom2	2	1	0.0
0.1351	pos1	3	1	0.9977650922347697
0.1351	pos2	3	1	0.9121149219229
0.1351	mom1	3	1	0.0
0.1351	mom2	3	1	0.0
0.1351	pos1	4	1	0.3246124332589884
0.1351	pos2	4	1	0.9847368845503611
0.1351	mom1	4	1	0.0
0.1351	mom2	4	1	0.0
0.1351	pos1	5	1	-0.3742634888735882
0.1351	pos2	5	1	0.9753788621275149
0.1351	mom1	5	1	0.0
0.1351	mom2	5	1	0.0
0.1351	pos1	6	1	-1.0174328076239316
0.1351	pos2	6	1	0.7991610375702873
0.1351	mom1	6	1	0.0
0.1351	mom2	6	1	0.0
0.1351	pos1	7	1	-1.511671947592756
0.1351	pos2	7	1	0.41766384035135984
0.1351	mom1	7	1	0.0
0.1351	mom2	7	1	0.0
0.1351	pos1	8	1	-1.806920420256473
0.1351	pos2	8	1	0.0008572519817487845
0.1351	mom1	8	1	0.0
0.1351	mom2	8	1	0.0
0.1351	pos1	9	1	-1.87458893697714
0.1351	pos2	9	1	-0.3095512320656548
0.1351	mom1	9	1	0.0
0.1351	mom2	9	1	0.0
0.1351	pos1	10	1	-1.6887951616599803
0.1351	pos2	10	1	-0.5436206376418873
0.1351	mom1	10	1	0.0
0.1351	mom2	10	1	0.0
0.1351	pos1	11	1	-1.2572081391873036
0.1351	pos2	11	1	-0.7433997042344361
0.1351	mom1	11	1	0.0
0.1351	mom2	11	1	0.0
0.1351	pos1	12	1	-0.6763717715591901
0.1351	pos2	12	1	-0.9104168218683559
0.1351	mom1	12	1	0.0
0.1351	mom2	12	1	0.0
0.1351	pos1	13	1	-0.06535796158857188
0.1351	pos2	13	1	-0.9634242439979845
0.1351	mom1	13	1	0.0
0.1351	mom2	13	1	0.0
0.1351	pos1	14	1	0.5959713743058964
0.1351	pos2	14	1	-0.8457973631323084
0.1351	mom1	14	1	0.0
0.1351	mom2	14	1	0.0
0.1351	pos1	15	1	1.2565015073780503
0.1351	pos2	15	1	-0.4519683742190597
0.1351	mom1	15	1	0.0
0.1351	mom2	15	1	0.0
0.1351	pos1	16	1	1.813806279897479
0.1351	pos2	16	1	0.04067617223390338
0.1351	mom1	16	1	0.0
0.1351	mom2	16	1	0.0
0.1351	pos1	17	1	2.1244619885489966
0.1351	pos2	17	1	0.2914479151969626
0.1351	mom1	17	1	0.0
0.1351	mom2	17	1	0.0
0.1351	pos1	18	1	2.1786898493682294
0.1351	pos2	18	1	0.4608220444852114
0.1351	mom1	18	1	0.0
0.1351	mom2	18	1	0.0
0.1536	pos1	1	1	2.0089106459172186
0.1536	pos2	1	1	0.7317822825935355
0.1536	mom1	1	1	0.0
0.1536	mom2	1	1	0.0
0.1536	pos1	2	1	1.5811412611861981
0.1536	pos2	2	1	0.8743422826399697
0.1536	mom1	2	1	0.0
0.1536	mom2	2	1	0.0
0.1536	pos1	3	1	0.9589940544345755
0.1536	pos2	3	1	0.9384314130689444
0.1536	mom1	3	1	0.0
0.1536	mom2	3	1	0.0
0.1536	pos1	4	1	0.2715198834160587
0.1536	pos2	4	1	0.9901488440762112
0.1536	mom1	4	1	0.0
0.1536	mom2	4	1	0.0
0.1536	pos1	5	1	-0.40859353922047525
0.1536	pos2	5	1	0.981090006243915
0.1536	mom1	5	1	0.0
0.1536	mom2	5	1	0.0
0.1536	pos1	6	1	-1.0295291258570505
0.1536	pos2	6	1	0.8083091341061235
0.1536	mom1	6	1	0.0
0.1536	mom2	6	1	0.0
0.1536	pos1	7	1	-1.5037305051368361
0.1536	pos2	7	1	0.4122707366924743
0.1536	mom1	7	1	0.0
0.1536	mom2	7	1	0.0
0.1536	pos1	8	1	-1.7840472404743595
0.1536	pos2	8	1	-0.019457058154316902
0.1536	mom1	8	1	0.0
0.1536	mom2	8	1	0.0
0.1536	pos1	9	1	-1.8417916726200125
0.1536	pos2	9	1	-0.32715897707242236
0.1536	mom1	9	1	0.0
0.1536	mom2	9	1	0.0
0.1536	pos1	10	1	-1.6450496992743078
0.1536	pos2	10	1	-0.5474809878898733
0.1536	mom1	10	1	0.0
0.1536	mom2	10	1	0.0
0.1536	pos1	11	1	-1.199410178543102
0.1536	pos2	11	1	-0.7285596585749827
0.1536	mom1	11	1	0.0
0.1536	mom2	11	1	0.0
0.1536	pos1	12	1	-0.6181712598636284
0.1536	pos2	12	1	-0.8816078597904293
0.1536	mom1	12	1	0.0
0.1536	mom2	12	1	0.0
0.1536	pos1	13	1	-0.023326579402463667
0.1536	pos2	13	1	-0.9208673353671286
0.1536	mom1	13	1	0.0
0.1536	mom2	13	1	0.0
0.1536	pos1	14	1	0.6179414570498916
0.1536	pos2	14	1	-0.7932729417032671
0.1536	mom1	14	1	0.0
0.1536	mom2	14	1	0.0
0.1536	pos1	15	1	1.254589469838609
0.1536	pos2	15	1	-0.3973003358768273
0.1536	mom1	15	1	0.0
0.1536	mom2	15	1	0.0
0.1536	pos1	16	1	1.8187472705889616
0.1536	pos2	16	1	0.11755882878069543
0.1536	mom1	16	1	0.0
0.1536	mom2	16	1	0.0
0.1536	pos1	17	1	2.1376173180457325
0.1536	pos2	17	1	0.3729875524226934
0.1536	mom1	17	1	0.0
0.1536	mom2	17	1	0.0
0.1536	pos1	18	1	2.193110136120788
0.1536	pos2	18	1	0.5411324047169759
0.1536	mom1	18	1	0.0
0.1536	mom2	18	1	0.0
0.1719	pos1	1	1	2.049412918940705
0.1719	pos2	1	1	0.7607494619813573
0.1719	mom1	1	1	0.0
0.1719	mom2	1	1	0.0
0.1719	pos1	2	1	1.6073882062668863
0.1719	pos2	2	1	0.8931815881002666
0.1719	mom1	2	1	0.0
0.1719	mom2	2	1	0.0
0.1719	pos1	3	1	0.955847637603837
0.1719	pos2	3	1	0.946712082205573
0.1719	mom1	3	1	0.0
0.1719	mom2	3	1	0.0
0.1719	pos1	4	1	0.2502418210355762
0.1719	pos2	4	1	0.995144467252608
0.1719	mom1	4	1	0.0
0.1719	mom2	4	1	0.0
0.1719	pos1	5	1	-0.4361019849040794
0.1719	pos2	5	1	0.9891529100257094
0.1719	mom1	5	1	0.0
0.1719	mom2	5	1	0.0
0.1719	pos1	6	1	-1.0557422701035026
0.1719	pos2	6	1	0.8152840822482884
0.1719	mom1	6	1	0.0
0.1719	mom2	6	1	0.0
0.1719	pos1	7	1	-1.5138685943674057
0.1719	pos2	7	1	0.4039300581343536
0.1719	mom1	7	1	0.0
0.1719	mom2	7	1	0.0
0.1719	pos1	8	1	-1.7797220910813127
0.1719	pos2	8	1	-0.039673064926459056
0.1719	mom1	8	1	0.0
0.1719	mom2	8	1	0.0
0.1719	pos1	9	1	-1.8313573202203766
0.1719	pos2	9	1	-0.3478551764707633
0.1719	mom1	9	1	0.0
0.1719	mom2	9	1	0.0
0.1719	pos1	10	1	-1.6240803238824646
0.1719	pos2	10	1	-0.570358353453395
0.1719	mom1	10	1	0.0
0.1719	mom2	10	1	0.0
0.1719	pos1	11	1	-1.158110667566638
0.1719	pos2	11	1	-0.7601367191072949
0.1719	mom1	11	1	0.0
0.1719	mom2	11	1	0.0
0.1719	pos1	12	1	-0.5661570113157621
0.1719	pos2	12	1	-0.9108241153420262
0.1719	mom1	12	1	0.0
0.1719	mom2	12	1	0.0
0.1719	pos1	13	1	0.0244103052427619
0.1719	pos2	13	1	-0.9303111441281692
0.1719	mom1	13	1	0.0
