a;c;gamma;iterate
0.32296497012906744;0.2;2.0;0
0.4254040433348006;0.1721359988800404;1.7497495442526603;1
0.4254040433348006;0.1721359988800404;1.7497495442526603;2
0.4254040433348006;0.1721359988800404;1.7497495442526603;3
0.545039113702633;0.19342138337049836;1.8868931978476478;4
0.545039113702633;0.19342138337049836;1.8868931978476478;5
0.6018308357989863;0.17510954200630935;2.573935380731145;6
0.6861931209989502;0.16543735583666158;2.3074607068650987;7
0.6861931209989502;0.16543735583666158;2.3074607068650987;8
0.6861931209989502;0.16543735583666158;2.3074607068650987;9
0.6861931209989502;0.16543735583666158;2.3074607068650987;10
0.6937253926286986;0.18201326019523478;1.7946354849853547;11
0.6937253926286986;0.18201326019523478;1.7946354849853547;12
0.6937253926286986;0.18201326019523478;1.7946354849853547;13
0.7102073049375199;0.19321622541357442;1.521068156870356;14
0.7102073049375199;0.19321622541357442;1.521068156870356;15
0.7102073049375199;0.19321622541357442;1.521068156870356;16
0.844175643896411;0.20660490202231696;1.5877725705181904;17
0.844175643896411;0.20660490202231696;1.5877725705181904;18
0.8019798632493533;0.21848618830282862;1.6848059939094715;19
0.718138133688724;0.15168622114185853;1.7282168767658983;20
0.718138133688724;0.15168622114185853;1.7282168767658983;21
0.8610208113816848;0.14302154448919902;1.443935583681533;22
0.8610208113816848;0.14302154448919902;1.443935583681533;23
0.8610208113816848;0.14302154448919902;1.443935583681533;24
0.7537224843164281;0.17302241593006423;1.0060604299859657;25
0.7537224843164281;0.17302241593006423;1.0060604299859657;26
0.9066782881863902;0.20636433260982917;1.1760321409226293;27
0.9066782881863902;0.20636433260982917;1.1760321409226293;28
0.9997740881832547;0.13907731093357067;1.3080477676752933;29
1.2330716898328116;0.13483455645838985;1.271776393477496;30
1.2330716898328116;0.13483455645838985;1.271776393477496;31
1.2295725121783978;0.09932890086262997;1.102986508084203;32
1.2295725121783978;0.09932890086262997;1.102986508084203;33
1.2295725121783978;0.09932890086262997;1.102986508084203;34
1.4187118700531616;0.11339165082698573;1.120131965696476;35
1.4187118700531616;0.11339165082698573;1.120131965696476;36
1.356355602129876;0.12022232728349277;0.9128697961644596;37
1.6423177903671045;0.14338107298192435;0.8459180786862537;38
1.6423177903671045;0.14338107298192435;0.8459180786862537;39
1.8591010163078718;0.1457085700240071;1.0758369884846537;40
1.8591010163078718;0.1457085700240071;1.0758369884846537;41
1.8062345754015623;0.1518930812418397;1.1435777977462087;42
1.807313315362406;0.17137535362727643;0.9934527410640388;43
1.807313315362406;0.17137535362727643;0.9934527410640388;44
1.807313315362406;0.17137535362727643;0.9934527410640388;45
2.1194087196994404;0.20111294254093254;1.217916148546464;46
2.1194087196994404;0.20111294254093254;1.217916148546464;47
1.6459430748069783;0.23592568176239334;0.8249803399444053;48
1.6459430748069783;0.23592568176239334;0.8249803399444053;49
1.6459430748069783;0.23592568176239334;0.8249803399444053;50
1.3647673907099218;0.24134179993551355;0.8839936028989874;51
1.3647673907099218;0.24134179993551355;0.8839936028989874;52
1.3647673907099218;0.24134179993551355;0.8839936028989874;53
1.3647673907099218;0.24134179993551355;0.8839936028989874;54
1.5022002168447697;0.2221594453240749;0.6080319634180631;55
1.5022002168447697;0.2221594453240749;0.6080319634180631;56
1.5022002168447697;0.2221594453240749;0.6080319634180631;57
1.340910331796145;0.25087679493244647;0.569672066094651;58
1.340910331796145;0.25087679493244647;0.569672066094651;59
1.2456116299348985;0.24444246854253854;0.5604024789883032;60
1.2456116299348985;0.24444246854253854;0.5604024789883032;61
1.2415049284186812;0.2793746982197525;0.4955945243437207;62
1.2415049284186812;0.2793746982197525;0.4955945243437207;63
1.2415049284186812;0.2793746982197525;0.4955945243437207;64
1.2415049284186812;0.2793746982197525;0.4955945243437207;65
1.5177026495769042;0.3137724344674797;0.46188465030608494;66
1.394145248355513;0.32029622101027855;0.5198918859165255;67
1.394145248355513;0.32029622101027855;0.5198918859165255;68
1.2400833770071638;0.3751365908132332;0.5617754487096065;69
1.2400833770071638;0.3751365908132332;0.5617754487096065;70
1.2400833770071638;0.3751365908132332;0.5617754487096065;71
1.2400833770071638;0.3751365908132332;0.5617754487096065;72
1.2400833770071638;0.3751365908132332;0.5617754487096065;73
1.2972916974486233;0.5074697148272777;0.3652647441329878;74
1.2972916974486233;0.5074697148272777;0.3652647441329878;75
1.2630302967310838;0.536770904313528;0.3455653270295514;76
1.2094196706997618;0.5747428659862531;0.2624538773993783;77
