12.561668,21.578751
25.056518,17.636526
34.745038,16.901534
40.691786,16.834714
46.972619,17.00749
53.988443,17.770157
64.278321,21.578748
54.255714,25.454156
47.306706,26.255965
40.290882,26.523235
34.878674,26.523235
24.789248,25.520977
