a;c;gamma;iterate
0.1;0.2;1.0;0
0.1;0.2;1.0;1
0.1;0.2;1.0;2
0.10058493162768657;0.19548310449219233;0.9933812785566174;3
0.10058493162768657;0.19548310449219233;0.9933812785566174;4
0.10058493162768657;0.19548310449219233;0.9933812785566174;5
0.10058493162768657;0.19548310449219233;0.9933812785566174;6
0.10058493162768657;0.19548310449219233;0.9933812785566174;7
0.10117702389244648;0.19714612167110285;0.9522315128894164;8
0.10117702389244648;0.19714612167110285;0.9522315128894164;9
0.09824094114172069;0.1917538935387016;0.9448201788731507;10
0.09824094114172069;0.1917538935387016;0.9448201788731507;11
0.09824094114172069;0.1917538935387016;0.9448201788731507;12
0.09824094114172069;0.1917538935387016;0.9448201788731507;13
0.09567955686225914;0.18260529820752078;0.953041995735449;14
0.09567955686225914;0.18260529820752078;0.953041995735449;15
0.09758370451576168;0.17960369579512425;0.9319174042021595;16
0.09600810619098926;0.18116907748671623;0.8833864569284031;17
0.09884740958564542;0.18222799803201808;0.8492387753984436;18
0.09986625827826576;0.179630306336438;0.8289683852277268;19
0.09986625827826576;0.179630306336438;0.8289683852277268;20
0.09986625827826576;0.179630306336438;0.8289683852277268;21
0.1042581567496451;0.18688118827267117;0.8143973133229351;22
0.10530725236827217;0.18667509637856272;0.7924256111849578;23
0.10530725236827217;0.18667509637856272;0.7924256111849578;24
0.10530725236827217;0.18667509637856272;0.7924256111849578;25
0.10530725236827217;0.18667509637856272;0.7924256111849578;26
0.10530725236827217;0.18667509637856272;0.7924256111849578;27
0.10530725236827217;0.18667509637856272;0.7924256111849578;28
0.10530725236827217;0.18667509637856272;0.7924256111849578;29
0.10530725236827217;0.18667509637856272;0.7924256111849578;30
0.10530725236827217;0.18667509637856272;0.7924256111849578;31
0.10530725236827217;0.18667509637856272;0.7924256111849578;32
0.10700170955763552;0.18512275382296664;0.7729704461919409;33
0.10700170955763552;0.18512275382296664;0.7729704461919409;34
0.10700170955763552;0.18512275382296664;0.7729704461919409;35
0.10700170955763552;0.18512275382296664;0.7729704461919409;36
0.10881887750480539;0.18230683894911204;0.787942207631539;37
0.10686933534461301;0.18816441533975986;0.7492318612516902;38
0.10300890204531288;0.18224995216818418;0.7332528584522184;39
0.1042875766087664;0.1849918817413317;0.7355805725153866;40
0.1042875766087664;0.1849918817413317;0.7355805725153866;41
0.10435857959572462;0.17914726062590497;0.7290165181348319;42
0.10454726803356157;0.17582242560740052;0.7325789993834173;43
0.10369579028943486;0.1750161463501244;0.7351510940329247;44
0.10606208956762093;0.17644678856516308;0.7293945304335627;45
0.10606208956762093;0.17644678856516308;0.7293945304335627;46
0.10734008906272552;0.17776567915294605;0.7369794591902565;47
0.10932773666638283;0.17285110901069767;0.7528902547047359;48
0.11227965196372063;0.17601949037159254;0.7551637641371629;49
0.11600429487098321;0.1726687981397516;0.7684312814575998;50
0.11720512987684403;0.1770155563912172;0.7370121699690105;51
0.11720512987684403;0.1770155563912172;0.7370121699690105;52
0.11720512987684403;0.1770155563912172;0.7370121699690105;53
0.11535367661286378;0.17586635723435967;0.762431612073897;54
0.11535367661286378;0.17586635723435967;0.762431612073897;55
0.11657936701959577;0.1736840544381451;0.7912070967543235;56
0.11763200878482521;0.17259836674174428;0.7913631568505552;57
0.11980681896983274;0.17939259339453167;0.7576142952223266;58
0.12130435019051806;0.1821909276786527;0.75727329042644;59
0.12130435019051806;0.1821909276786527;0.75727329042644;60
0.12130435019051806;0.1821909276786527;0.75727329042644;61
0.12130435019051806;0.1821909276786527;0.75727329042644;62
0.12130435019051806;0.1821909276786527;0.75727329042644;63
0.12463267699538065;0.1863507617618993;0.7573793950544622;64
0.12336908457976332;0.18353672810660096;0.7485445329130899;65
0.12650897972104946;0.1810111523483897;0.7635564941524121;66
0.12650897972104946;0.1810111523483897;0.7635564941524121;67
0.12650897972104946;0.1810111523483897;0.7635564941524121;68
0.12748867972082673;0.1805981972152215;0.7689384485882492;69
0.12695413035476102;0.17672576611839869;0.7732895434446125;70
0.13089833891585037;0.17441440186612117;0.7701954178056407;71
0.13089833891585037;0.17441440186612117;0.7701954178056407;72
0.13089833891585037;0.17441440186612117;0.7701954178056407;73
0.13089833891585037;0.17441440186612117;0.7701954178056407;74
0.13089833891585037;0.17441440186612117;0.7701954178056407;75
0.13089833891585037;0.17441440186612117;0.7701954178056407;76
0.12883302311157813;0.17454236142908713;0.7660481348223774;77
0.13244837010293573;0.17835491317135718;0.7480113212022961;78
0.13236510066960702;0.17788019110310752;0.7318850670003331;79
0.13398960924814193;0.1781970391139336;0.7197954641030628;80
0.1319801725998678;0.1756767679840461;0.694954653419021;81
0.1319801725998678;0.1756767679840461;0.694954653419021;82
