a;c;gamma;iterate
0.3374825870322921;0.02;0.19999999999999998;0
0.3374825870322921;0.02;0.19999999999999998;1
0.3374825870322921;0.02;0.19999999999999998;2
0.3374825870322921;0.02;0.19999999999999998;3
0.3374825870322921;0.02;0.19999999999999998;4
0.3374825870322921;0.02;0.19999999999999998;5
0.3374825870322921;0.02;0.19999999999999998;6
0.3374825870322921;0.02;0.19999999999999998;7
0.3374825870322921;0.02;0.19999999999999998;8
0.3374825870322921;0.02;0.19999999999999998;9
0.3374825870322921;0.02;0.19999999999999998;10
0.3374825870322921;0.02;0.19999999999999998;11
0.3374825870322921;0.02;0.19999999999999998;12
0.3374825870322921;0.02;0.19999999999999998;13
0.3374825870322921;0.02;0.19999999999999998;14
0.3374825870322921;0.02;0.19999999999999998;15
0.3374825870322921;0.02;0.19999999999999998;16
0.3374825870322921;0.02;0.19999999999999998;17
0.3374825870322921;0.02;0.19999999999999998;18
0.3374825870322921;0.02;0.19999999999999998;19
0.3374825870322921;0.02;0.19999999999999998;20
0.3374825870322921;0.02;0.19999999999999998;21
0.3374825870322921;0.02;0.19999999999999998;22
0.3374825870322921;0.02;0.19999999999999998;23
0.3374825870322921;0.02;0.19999999999999998;24
0.3374825870322921;0.02;0.19999999999999998;25
0.3374825870322921;0.02;0.19999999999999998;26
0.3374825870322921;0.02;0.19999999999999998;27
0.3374825870322921;0.02;0.19999999999999998;28
0.3374825870322921;0.02;0.19999999999999998;29
0.3374825870322921;0.02;0.19999999999999998;30
0.3374825870322921;0.02;0.19999999999999998;31
0.3374825870322921;0.02;0.19999999999999998;32
0.3374825870322921;0.02;0.19999999999999998;33
0.3374825870322921;0.02;0.19999999999999998;34
0.3374825870322921;0.02;0.19999999999999998;35
0.3374825870322921;0.02;0.19999999999999998;36
0.3374825870322921;0.02;0.19999999999999998;37
0.3374825870322921;0.02;0.19999999999999998;38
0.3374825870322921;0.02;0.19999999999999998;39
0.3374825870322921;0.02;0.19999999999999998;40
0.3374825870322921;0.02;0.19999999999999998;41
0.3374825870322921;0.02;0.19999999999999998;42
0.3374825870322921;0.02;0.19999999999999998;43
0.3374825870322921;0.02;0.19999999999999998;44
0.3374825870322921;0.02;0.19999999999999998;45
0.3374825870322921;0.02;0.19999999999999998;46
0.3374825870322921;0.02;0.19999999999999998;47
0.3374825870322921;0.02;0.19999999999999998;48
0.3374825870322921;0.02;0.19999999999999998;49
0.3374825870322921;0.02;0.19999999999999998;50
0.3374825870322921;0.02;0.19999999999999998;51
0.3374825870322921;0.02;0.19999999999999998;52
0.3374825870322921;0.02;0.19999999999999998;53
0.3374825870322921;0.02;0.19999999999999998;54
0.3374825870322921;0.02;0.19999999999999998;55
0.3374825870322921;0.02;0.19999999999999998;56
0.3374825870322921;0.02;0.19999999999999998;57
0.3374825870322921;0.02;0.19999999999999998;58
0.3374825870322921;0.02;0.19999999999999998;59
0.3374825870322921;0.02;0.19999999999999998;60
0.3374825870322921;0.02;0.19999999999999998;61
0.3374825870322921;0.02;0.19999999999999998;62
0.3374825870322921;0.02;0.19999999999999998;63
0.3374825870322921;0.02;0.19999999999999998;64
0.3374825870322921;0.02;0.19999999999999998;65
0.3374825870322921;0.02;0.19999999999999998;66
0.3374825870322921;0.02;0.19999999999999998;67
0.3374825870322921;0.02;0.19999999999999998;68
0.3374825870322921;0.02;0.19999999999999998;69
0.3374825870322921;0.02;0.19999999999999998;70
0.3374825870322921;0.02;0.19999999999999998;71
0.3374825870322921;0.02;0.19999999999999998;72
0.3374825870322921;0.02;0.19999999999999998;73
0.3374825870322921;0.02;0.19999999999999998;74
0.3374825870322921;0.02;0.19999999999999998;75
0.3374825870322921;0.02;0.19999999999999998;76
0.3374825870322921;0.02;0.19999999999999998;77
0.3374825870322921;0.02;0.19999999999999998;78
0.3374825870322921;0.02;0.19999999999999998;79
0.3374825870322921;0.02;0.19999999999999998;80
0.3374825870322921;0.02;0.19999999999999998;81
0.3374825870322921;0.02;0.19999999999999998;82
0.3374825870322921;0.02;0.19999999999999998;83
0.3374825870322921;0.02;0.19999999999999998;84
0.3374825870322921;0.02;0.19999999999999998;85
0.3374825870322921;0.02;0.19999999999999998;86
0.3374825870322921;0.02;0.19999999999999998;87
0.3374825870322921;0.02;0.19999999999999998;88
0.3374825870322921;0.02;0.19999999999999998;89
0.3374825870322921;0.02;0.19999999999999998;90
0.3374825870322921;0.02;0.19999999999999998;91
0.3374825870322921;0.02;0.19999999999999998;92
0.3374825870322921;0.02;0.19999999999999998;93
0.3374825870322921;0.02;0.19999999999999998;94
0.3374825870322921;0.02;0.19999999999999998;95
0.3374825870322921;0.02;0.19999999999999998;96
0.3374825870322921;0.02;0.19999999999999998;97
0.3374825870322921;0.02;0.19999999999999998;98
0.3374825870322921;0.02;0.19999999999999998;99
0.3374825870322921;0.02;0.19999999999999998;100
0.3374825870322921;0.02;0.19999999999999998;101
0.3374825870322921;0.02;0.19999999999999998;102
0.3374825870322921;0.02;0.19999999999999998;103
0.3374825870322921;0.02;0.19999999999999998;104
0.3374825870322921;0.02;0.19999999999999998;105
0.3374825870322921;0.02;0.19999999999999998;106
0.3374825870322921;0.02;0.19999999999999998;107
0.3374825870322921;0.02;0.19999999999999998;108
0.3374825870322921;0.02;0.19999999999999998;109
0.3374825870322921;0.02;0.19999999999999998;110
0.3374825870322921;0.02;0.19999999999999998;111
0.3374825870322921;0.02;0.19999999999999998;112
0.3374825870322921;0.02;0.19999999999999998;113
0.3374825870322921;0.02;0.19999999999999998;114
0.3374825870322921;0.02;0.19999999999999998;115
0.3374825870322921;0.02;0.19999999999999998;116
0.3374825870322921;0.02;0.19999999999999998;117
0.3374825870322921;0.02;0.19999999999999998;118
0.3374825870322921;0.02;0.19999999999999998;119
0.3374825870322921;0.02;0.19999999999999998;120
0.3374825870322921;0.02;0.19999999999999998;121
0.3374825870322921;0.02;0.19999999999999998;122
0.3374825870322921;0.02;0.19999999999999998;123
0.3374825870322921;0.02;0.19999999999999998;124
0.3374825870322921;0.02;0.19999999999999998;125
0.3374825870322921;0.02;0.19999999999999998;126
0.3374825870322921;0.02;0.19999999999999998;127
0.3374825870322921;0.02;0.19999999999999998;128
0.3374825870322921;0.02;0.19999999999999998;129
