pos;shape;value;landmark
pos1;1;-0.74213740331752;1
pos2;1;-0.6400285257750022;1
pos1;1;-0.8454590228014359;2
pos2;1;-0.7111559678604793;2
pos1;1;-0.9658628995563024;3
pos2;1;-0.7361490685721198;3
pos1;1;-1.0854369171059943;4
pos2;1;-0.7334545776003165;4
pos1;1;-1.204786132646607;5
pos2;1;-0.7178014637134766;5
pos1;1;-1.3182523268833464;6
pos2;1;-0.7039219465235406;6
pos1;1;-1.4217481469640392;7
pos2;1;-0.6654784802572298;7
pos1;1;-1.5030593917965227;8
pos2;1;-0.5811125580559271;8
pos1;1;-1.5320426878565054;9
pos2;1;-0.46977968363844513;9
pos1;1;-1.5148692616477906;10
pos2;1;-0.35435261534228024;10
pos1;1;-1.4565959797191343;11
pos2;1;-0.24914256684766056;11
pos1;1;-1.3750404718409766;12
pos2;1;-0.16515564197762023;12
pos1;1;-1.2860424788056273;13
pos2;1;-0.09072942338563467;13
pos1;1;-1.1924390762941994;14
pos2;1;-0.020661300413441774;14
pos1;1;-1.0954621478666697;15
pos2;1;0.04557304418035359;15
pos1;1;-1.0018693956226825;16
pos2;1;0.11596626936246553;16
pos1;1;-0.9052232863548215;17
pos2;1;0.17758712807753585;17
pos1;1;-0.8015719932667941;18
pos2;1;0.22703987070247003;18
pos1;1;-0.695426779099387;19
pos2;1;0.2776711655926541;19
pos1;1;-0.5980273913567113;20
pos2;1;0.3368807776987353;20
pos1;1;-0.4983496229345081;21
pos2;1;0.39730930400074776;21
pos1;1;-0.38728154652574975;22
pos2;1;0.4441830384270854;22
pos1;1;-0.27508877370026136;23
pos2;1;0.49059499545819474;23
pos1;1;-0.16479595962826335;24
pos2;1;0.5435671535366237;24
pos1;1;-0.04788280551486598;25
pos2;1;0.5794337108805697;25
pos1;1;0.07335731294183734;26
pos2;1;0.5890921095298166;26
pos1;1;0.1960044142203219;27
pos2;1;0.6039392246384357;27
pos1;1;0.31764094211871274;28
pos2;1;0.6132514951797587;28
pos1;1;0.4394047892274016;29
pos2;1;0.6006382385950563;29
pos1;1;0.557131019317107;30
pos2;1;0.5635453427458564;30
pos1;1;0.6629896550820517;31
pos2;1;0.5186183939899394;31
pos1;1;0.7669264750886959;32
pos2;1;0.47482345791678426;32
pos1;1;0.8716823126898898;33
pos2;1;0.4461026226303014;33
pos1;1;0.9738688667736302;34
pos2;1;0.41355119909078475;34
pos1;1;1.0751982333761567;35
pos2;1;0.3777767516525687;35
pos1;1;1.1727232231221922;36
pos2;1;0.3295766632582335;36
pos1;1;1.2694761629348712;37
pos2;1;0.28262664441866714;37
pos1;1;1.3526827608950096;38
pos2;1;0.21219750289371508;38
pos1;1;1.4243259167834257;39
pos2;1;0.12627028813377575;39
pos1;1;1.4910603727645675;40
pos2;1;0.04209221716434905;40
pos1;1;1.55775719970768;41
pos2;1;-0.0388794383887461;41
pos1;1;1.6172429353621856;42
pos2;1;-0.1262191824660225;42
pos1;1;1.6515785970440398;43
pos2;1;-0.2279347693272031;43
pos1;1;1.6486849573747024;44
pos2;1;-0.3380301571309412;44
pos1;1;1.5856018023671352;45
pos2;1;-0.41713412386259896;45
pos1;1;1.4843913742586705;46
pos2;1;-0.4439898229868465;46
pos1;1;1.37762657402161;47
pos2;1;-0.43590764789512576;47
pos1;1;1.2660371381907347;48
pos2;1;-0.38873498054158706;48
pos1;1;1.2083636789043763;49
pos2;1;-0.29288951795901275;49
pos1;1;1.1614422608190267;50
pos2;1;-0.18734936391255447;50
pos1;1;1.1073978043897432;51
pos2;1;-0.09176637925397033;51
pos1;1;1.041810148234989;52
pos2;1;-0.009674448741624436;52
pos1;1;0.9659445688031232;53
pos2;1;0.06745407835011545;53
pos1;1;0.8811835978429718;54
pos2;1;0.13087849330061285;54
pos1;1;0.7897177203481074;55
pos2;1;0.18259317406131712;55
pos1;1;0.690510523290102;56
pos2;1;0.2214526325582099;56
pos1;1;0.5891210020392282;57
pos2;1;0.2598787473257974;57
pos1;1;0.48329803347058614;58
pos2;1;0.28216567222706107;58
pos1;1;0.3759559892663128;59
pos2;1;0.2952815794876843;59
pos1;1;0.2622511818130984;60
pos2;1;0.31052084873675073;60
pos1;1;0.1465987305873039;61
pos2;1;0.29707107963240836;61
pos1;1;0.032247229831005204;62
pos2;1;0.27324974909145455;62
pos1;1;-0.0798812543580173;63
pos2;1;0.24336136443542591;63
pos1;1;-0.19292106381461654;64
pos2;1;0.2164909749059658;64
pos1;1;-0.3024301766021062;65
pos2;1;0.1768750416626252;65
pos1;1;-0.40791661317837075;66
pos2;1;0.12913808999148804;66
pos1;1;-0.5068795938365654;67
pos2;1;0.07531007106246083;67
pos1;1;-0.6075020242426512;68
pos2;1;0.022774298929654317;68
pos1;1;-0.7004775110617287;69
pos2;1;-0.03882811086946756;69
pos1;1;-0.7725202659259284;70
pos2;1;-0.09343136319161706;70
pos1;1;-0.8501864954221404;71
pos2;1;-0.1406140823219734;71
pos1;1;-0.9192739390510097;72
pos2;1;-0.19904424277939967;72
pos1;1;-0.9661596211832306;73
pos2;1;-0.27789154412043987;73
pos1;1;-0.9814906810115274;74
pos2;1;-0.35831027137474014;74
pos1;1;-0.9500168367557168;75
pos2;1;-0.4362749288118057;75
pos1;1;-0.8828513209958513;76
pos2;1;-0.49699902824462605;76
pos1;1;-0.8042545739444394;77
pos2;1;-0.5419749816917468;77
